Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
199,1151.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
200,1155.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
201,1160.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
202,1164.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
203,1169.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
204,1173.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
205,1178.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
206,1183.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
207,1188.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
208,1193.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
209,1198.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
210,1203.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
211,1208.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
212,1212.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
213,1217.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
214,1221.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
215,1226.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
216,1230.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
217,1235.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
218,1240.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
219,1244.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
220,1249.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
221,1254.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
222,1258.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
223,1263.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
224,1267.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
225,1272.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
226,1277.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
227,1281.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
228,1286.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
229,1291.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
230,1295.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
231,1300.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
232,1305.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
233,1310.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
234,1315.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
235,1319.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
236,1324.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
237,1328.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
238,1333.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
239,1337.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
240,1341.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
241,1346.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
242,1350.00,32.22998065,119.94015611,32.15351986,119.92736594,32.15351986,119.92736594,0.4167,8596.46,1,1005,split,5,1,-1,2137.97,2137.97,2137.97
243,1355.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
244,1359.00,32.15424946,119.92524969,32.15351986,119.92736594,32.15351986,119.92736594,0.3933,215.25,1,8,split,4,1,-1,7648.62,7648.62,7648.62
245,1364.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
246,1368.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
247,1372.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
248,1377.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
249,1381.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
250,1386.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
251,1390.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
252,1395.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
253,1399.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
254,1404.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
255,1409.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
256,1414.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
257,1418.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
258,1423.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
259,1428.00,32.22561488,119.90963189,32.15351986,119.92736594,32.15351986,119.92736594,0.4167,8197.62,1,945,split,5,1,-1,1307.06,1307.06,1307.06
260,1432.00,32.23220645,119.93172654,32.15351986,119.92736594,32.15351986,119.92736594,0.3933,8769.02,1,1024,split,4,1,-1,1400.19,1400.19,1400.19
261,1437.00,32.23019524,119.93121934,32.15351986,119.92736594,32.15351986,119.92736594,0.4167,8543.22,1,1001,split,5,1,-1,1635.57,1635.57,1635.57
262,1441.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
263,1446.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
264,1450.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
265,1455.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
266,1460.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
267,1465.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
268,1470.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
269,1511.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
270,1518.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
271,1524.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
272,1531.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
273,1538.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
274,1545.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
275,1552.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
276,1558.00,32.15351986,119.92736594,32.15351986,119.92736594,32.15351986,119.92736594,0.0000,0.00,0,-1,split,0,0,-1,,,
277,1563.00,32.22557197,119.91077309,32.15351986,119.92736594,32.22557197,119.91077309,0.3933,8171.71,1,945,split,4,1,-1,1552.17,1552.17,1552.17
278,1570.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
279,1576.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
280,1582.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
281,1589.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
282,1595.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
283,1602.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
284,1608.00,32.23006648,119.94419971,32.22557197,119.91077309,32.22557197,119.91077309,0.4167,3188.15,1,1007,split,5,1,-1,2092.71,2092.71,2092.71
285,1615.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
286,1621.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
287,1628.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
288,1635.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
289,1641.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
290,1648.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
291,1654.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
292,1661.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
293,1667.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
294,1673.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
295,1679.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
296,1685.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
297,1691.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
298,1697.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
299,1703.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
300,1709.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
301,1715.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
302,1721.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
303,1728.00,32.23005575,119.94095494,32.22557197,119.91077309,32.22557197,119.91077309,0.3933,2886.48,1,1005,split,4,1,-1,2393.24,2393.24,2393.24
304,1734.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
305,1741.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
306,1746.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
307,1752.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
308,1758.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
309,1764.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
310,1770.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
311,1776.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
312,1782.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
313,1788.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
314,1795.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
315,1801.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
316,1808.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
317,1816.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
318,1823.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
319,1829.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
320,1836.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
321,1842.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
322,1849.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
323,1855.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
324,1862.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
325,1868.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
326,1874.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
327,1880.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
328,1887.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
329,1893.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
330,1899.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
331,1906.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
332,1912.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
333,1919.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
334,1926.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
335,1933.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
336,1939.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
337,1946.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
338,1953.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
339,1960.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
340,1967.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
341,1974.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
342,1981.00,32.15460834,119.92721378,32.22557197,119.91077309,32.22557197,119.91077309,0.3933,8050.04,1,33,split,4,1,-1,2219.33,2219.33,2219.33
343,1987.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
344,1994.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
345,2000.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
346,2006.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
347,2012.00,32.15461907,119.92455798,32.22557197,119.91077309,32.22557197,119.91077309,0.3933,8004.50,1,32,split,4,1,-1,1834.97,1834.97,1834.97
348,2019.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
349,2025.00,32.23097848,119.94437723,32.22557197,119.91077309,32.22557197,119.91077309,0.3933,3222.07,1,1007,split,4,1,-1,7085.05,7085.05,7085.05
350,2032.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
351,2039.00,32.22953001,119.93985179,32.22557197,119.91077309,32.22557197,119.91077309,0.4167,2774.30,1,1005,split,5,1,-1,7275.00,7275.00,7275.00
352,2046.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
353,2052.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
354,2059.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
355,2066.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
356,2073.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
357,2080.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
358,2087.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
359,2094.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
360,2137.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
361,2141.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
362,2146.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
363,2151.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
364,2155.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
365,2160.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
366,2165.00,32.15481220,119.92703626,32.22557197,119.91077309,32.22557197,119.91077309,0.3933,8024.56,1,33,split,4,1,-1,1472.66,1472.66,1472.66
367,2169.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
368,2174.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
369,2178.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
370,2182.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
371,2187.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
372,2191.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
373,2195.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
374,2200.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
375,2204.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
376,2209.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
377,2213.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
378,2218.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
379,2222.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
380,2227.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
381,2231.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
382,2236.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
383,2240.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
384,2245.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
385,2249.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
386,2254.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
387,2258.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
388,2263.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
389,2267.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
390,2272.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
391,2276.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
392,2280.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
393,2285.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
394,2289.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
395,2294.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
396,2299.00,32.22557197,119.91077309,32.22557197,119.91077309,32.22557197,119.91077309,0.0000,0.00,0,-1,split,0,0,-1,,,
