Frame,Time_Sec,Lat,Lng,Alt,Heading
580,4792,38.8113,101.032,2573.67,-92.5728
581,4799,38.8113,101.031,2573.24,-90.493
582,4807,38.8113,101.029,2573.26,-92.4639
583,4815,38.8113,101.028,2573.42,-92.2233
584,4823,38.8113,101.026,2573.51,-92.4296
585,4831,38.8113,101.025,2573.85,-93.7359
586,4839,38.8113,101.023,2573.69,-92.1316
587,4847,38.8113,101.022,2573.58,-92.4296
588,4855,38.8113,101.02,2573.4,-90.682
589,4862,38.8113,101.019,2573.95,-90.344
590,4870,38.8113,101.018,2573.89,-90.9341
