Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
199,904.00,29.73380480,115.99242568,29.73380445,115.99242536,29.73380445,115.99242536,0.0000,0.00,0,-1,split,0,0,-1,,,
200,908.00,29.73380445,115.99242536,29.73380398,115.99242495,29.73380398,115.99242495,0.0000,0.00,0,-1,split,0,0,-1,,,
201,911.00,29.73380398,115.99242495,29.73380363,115.99242463,29.73380363,115.99242463,0.0000,0.00,0,-1,split,0,0,-1,,,
202,915.00,29.73380363,115.99242463,29.73380317,115.99242422,29.73380317,115.99242422,0.0000,0.00,0,-1,split,0,0,-1,,,
203,918.00,29.73380317,115.99242422,29.73380282,115.99242390,29.73380282,115.99242390,0.0000,0.00,0,-1,split,0,0,-1,,,
204,922.00,29.73380282,115.99242390,29.73380235,115.99242348,29.73380235,115.99242348,0.0000,0.00,0,-1,split,0,0,-1,,,
205,925.00,29.73380235,115.99242348,29.73380200,115.99242317,29.73380200,115.99242317,0.0000,0.00,0,-1,split,0,0,-1,,,
206,929.00,29.73380200,115.99242317,29.73380153,115.99242275,29.73380153,115.99242275,0.0000,0.00,0,-1,split,0,0,-1,,,
207,932.00,29.73380153,115.99242275,29.73380118,115.99242244,29.73380118,115.99242244,0.0000,0.00,0,-1,split,0,0,-1,,,
208,936.00,29.73380118,115.99242244,29.73380072,115.99242202,29.73380072,115.99242202,0.0000,0.00,0,-1,split,0,0,-1,,,
209,939.00,29.73380072,115.99242202,29.73380037,115.99242171,29.73380037,115.99242171,0.0000,0.00,0,-1,split,0,0,-1,,,
210,943.00,29.73380037,115.99242171,29.73379990,115.99242129,29.73379990,115.99242129,0.0000,0.00,0,-1,split,0,0,-1,,,
211,947.00,29.73379990,115.99242129,29.73379943,115.99242087,29.73379943,115.99242087,0.0000,0.00,0,-1,split,0,0,-1,,,
212,950.00,29.73379943,115.99242087,29.73379908,115.99242056,29.73379908,115.99242056,0.0000,0.00,0,-1,split,0,0,-1,,,
213,954.00,29.73379908,115.99242056,29.73379862,115.99242014,29.73379862,115.99242014,0.0000,0.00,0,-1,split,0,0,-1,,,
214,957.00,29.73379862,115.99242014,29.73379827,115.99241983,29.73379827,115.99241983,0.0000,0.00,0,-1,split,0,0,-1,,,
215,961.00,29.73379827,115.99241983,29.73379780,115.99241941,29.73379780,115.99241941,0.0000,0.00,0,-1,split,0,0,-1,,,
216,964.00,29.73379780,115.99241941,29.73379745,115.99241910,29.73379745,115.99241910,0.0000,0.00,0,-1,split,0,0,-1,,,
217,968.00,29.73379745,115.99241910,29.73379699,115.99241868,29.73379699,115.99241868,0.0000,0.00,0,-1,split,0,0,-1,,,
218,971.00,29.73379699,115.99241868,29.73379664,115.99241837,29.73379664,115.99241837,0.0000,0.00,0,-1,split,0,0,-1,,,
219,975.00,29.73379664,115.99241837,29.73379617,115.99241795,29.73379617,115.99241795,0.0000,0.00,0,-1,split,0,0,-1,,,
220,979.00,29.73379617,115.99241795,29.73379570,115.99241753,29.73379570,115.99241753,0.0000,0.00,0,-1,split,0,0,-1,,,
221,982.00,29.73379570,115.99241753,29.73379535,115.99241722,29.73379535,115.99241722,0.0000,0.00,0,-1,split,0,0,-1,,,
222,986.00,29.73379535,115.99241722,29.73379489,115.99241680,29.73379489,115.99241680,0.0000,0.00,0,-1,split,0,0,-1,,,
223,989.00,29.73379489,115.99241680,29.73379454,115.99241649,29.73379454,115.99241649,0.0000,0.00,0,-1,split,0,0,-1,,,
224,992.00,29.73379454,115.99241649,29.73379419,115.99241617,29.73379419,115.99241617,0.0000,0.00,0,-1,split,0,0,-1,,,
225,996.00,29.73379419,115.99241617,29.73379372,115.99241575,29.73379372,115.99241575,0.0000,0.00,0,-1,split,0,0,-1,,,
226,1000.00,29.73379372,115.99241575,29.73379325,115.99241534,29.73379325,115.99241534,0.0000,0.00,0,-1,split,0,0,-1,,,
227,1003.00,29.73379325,115.99241534,29.73379290,115.99241502,29.73379290,115.99241502,0.0000,0.00,0,-1,split,0,0,-1,,,
228,1007.00,29.73379290,115.99241502,29.73379244,115.99241461,29.73379244,115.99241461,0.0000,0.00,0,-1,split,0,0,-1,,,
229,1010.00,29.73379244,115.99241461,29.73379209,115.99241429,29.73379209,115.99241429,0.0000,0.00,0,-1,split,0,0,-1,,,
230,1014.00,29.73379209,115.99241429,29.73379162,115.99241387,29.73379162,115.99241387,0.0000,0.00,0,-1,split,0,0,-1,,,
231,1017.00,29.73379162,115.99241387,29.73379127,115.99241356,29.73379127,115.99241356,0.0000,0.00,0,-1,split,0,0,-1,,,
232,1021.00,29.73379127,115.99241356,29.73379081,115.99241314,29.73379081,115.99241314,0.0000,0.00,0,-1,split,0,0,-1,,,
233,1024.00,29.73379081,115.99241314,29.73379046,115.99241283,29.73379046,115.99241283,0.0000,0.00,0,-1,split,0,0,-1,,,
234,1028.00,29.73379046,115.99241283,29.73378999,115.99241241,29.73378999,115.99241241,0.0000,0.00,0,-1,split,0,0,-1,,,
235,1031.00,29.73378999,115.99241241,29.73378964,115.99241210,29.73378964,115.99241210,0.0000,0.00,0,-1,split,0,0,-1,,,
236,1035.00,29.73378964,115.99241210,29.73378917,115.99241168,29.73378917,115.99241168,0.0000,0.00,0,-1,split,0,0,-1,,,
237,1039.00,29.73378917,115.99241168,29.73378871,115.99241126,29.73378871,115.99241126,0.0000,0.00,0,-1,split,0,0,-1,,,
238,1042.00,29.73378871,115.99241126,29.73378836,115.99241095,29.73378836,115.99241095,0.0000,0.00,0,-1,split,0,0,-1,,,
239,1046.00,29.73378836,115.99241095,29.73378789,115.99241053,29.73378789,115.99241053,0.0000,0.00,0,-1,split,0,0,-1,,,
240,1094.00,29.73378789,115.99241053,29.73378229,115.99240552,29.73378229,115.99240552,0.0000,0.00,0,-1,split,0,0,-1,,,
241,1099.00,29.73378229,115.99240552,29.73378171,115.99240500,29.73378171,115.99240500,0.0000,0.00,0,-1,split,0,0,-1,,,
242,1104.00,29.73378171,115.99240500,29.73378113,115.99240447,29.73378113,115.99240447,0.0000,0.00,0,-1,split,0,0,-1,,,
243,1109.00,29.73378113,115.99240447,29.73378054,115.99240395,29.73378054,115.99240395,0.0000,0.00,0,-1,split,0,0,-1,,,
244,1114.00,29.73378054,115.99240395,29.73377996,115.99240343,29.73377996,115.99240343,0.0000,0.00,0,-1,split,0,0,-1,,,
245,1120.00,29.73377996,115.99240343,29.73377926,115.99240280,29.73377926,115.99240280,0.0000,0.00,0,-1,split,0,0,-1,,,
246,1125.00,29.76864631,115.99305092,29.73377868,115.99240228,29.73377868,115.99240228,0.3933,3881.97,1,479,split,4,1,-1,6517.96,6517.96,6517.96
247,1130.00,29.73377868,115.99240228,29.73377809,115.99240176,29.73377809,115.99240176,0.0000,0.00,0,-1,split,0,0,-1,,,
248,1135.00,29.73377809,115.99240176,29.73377751,115.99240124,29.73377751,115.99240124,0.0000,0.00,0,-1,split,0,0,-1,,,
249,1140.00,29.74909808,115.98441603,29.73377693,115.99240071,29.73377693,115.99240071,0.4400,1872.05,1,332,split,6,1,-1,3981.93,3981.93,3981.93
250,1145.00,29.73377693,115.99240071,29.73377634,115.99240019,29.73377634,115.99240019,0.0000,0.00,0,-1,split,0,0,-1,,,
251,1150.00,29.73377634,115.99240019,29.73377576,115.99239967,29.73377576,115.99239967,0.0000,0.00,0,-1,split,0,0,-1,,,
252,1155.00,29.74969902,115.98603502,29.73377518,115.99239915,29.73377518,115.99239915,0.4167,1876.35,1,332,split,5,1,-1,3749.41,3749.41,3749.41
253,1160.00,29.73377518,115.99239915,29.73377460,115.99239862,29.73377460,115.99239862,0.0000,0.00,0,-1,split,0,0,-1,,,
254,1165.00,29.73377460,115.99239862,29.73377401,115.99239810,29.73377401,115.99239810,0.0000,0.00,0,-1,split,0,0,-1,,,
255,1170.00,29.73377401,115.99239810,29.73377343,115.99239758,29.73377343,115.99239758,0.0000,0.00,0,-1,split,0,0,-1,,,
256,1175.00,29.73377343,115.99239758,29.73377285,115.99239706,29.73377285,115.99239706,0.0000,0.00,0,-1,split,0,0,-1,,,
257,1180.00,29.73377285,115.99239706,29.73377226,115.99239653,29.73377226,115.99239653,0.0000,0.00,0,-1,split,0,0,-1,,,
258,1185.00,29.73377226,115.99239653,29.73377168,115.99239601,29.73377168,115.99239601,0.0000,0.00,0,-1,split,0,0,-1,,,
259,1190.00,29.73377168,115.99239601,29.73377110,115.99239549,29.73377110,115.99239549,0.0000,0.00,0,-1,split,0,0,-1,,,
260,1195.00,29.73377110,115.99239549,29.73377051,115.99239497,29.73377051,115.99239497,0.0000,0.00,0,-1,split,0,0,-1,,,
261,1200.00,29.73377051,115.99239497,29.73376993,115.99239445,29.73376993,115.99239445,0.0000,0.00,0,-1,split,0,0,-1,,,
262,1205.00,29.73376993,115.99239445,29.73376935,115.99239392,29.73376935,115.99239392,0.0000,0.00,0,-1,split,0,0,-1,,,
263,1210.00,29.73376935,115.99239392,29.73376877,115.99239340,29.73376877,115.99239340,0.0000,0.00,0,-1,split,0,0,-1,,,
264,1215.00,29.73376877,115.99239340,29.73376818,115.99239288,29.73376818,115.99239288,0.0000,0.00,0,-1,split,0,0,-1,,,
265,1221.00,29.73376818,115.99239288,29.73376748,115.99239225,29.73376748,115.99239225,0.0000,0.00,0,-1,split,0,0,-1,,,
266,1226.00,29.73376748,115.99239225,29.73376690,115.99239173,29.73376690,115.99239173,0.0000,0.00,0,-1,split,0,0,-1,,,
267,1231.00,29.73376690,115.99239173,29.73376632,115.99239121,29.73376632,115.99239121,0.0000,0.00,0,-1,split,0,0,-1,,,
268,1237.00,29.73376632,115.99239121,29.73376562,115.99239058,29.73376562,115.99239058,0.0000,0.00,0,-1,split,0,0,-1,,,
269,1242.00,29.73376562,115.99239058,29.73376503,115.99239006,29.73376503,115.99239006,0.0000,0.00,0,-1,split,0,0,-1,,,
270,1247.00,29.73376503,115.99239006,29.73376445,115.99238954,29.73376445,115.99238954,0.0000,0.00,0,-1,split,0,0,-1,,,
271,1252.00,29.73376445,115.99238954,29.73376387,115.99238901,29.73376387,115.99238901,0.0000,0.00,0,-1,split,0,0,-1,,,
272,1258.00,29.73376387,115.99238901,29.73376317,115.99238839,29.73376317,115.99238839,0.0000,0.00,0,-1,split,0,0,-1,,,
273,1263.00,29.73376317,115.99238839,29.73376258,115.99238786,29.73376258,115.99238786,0.0000,0.00,0,-1,split,0,0,-1,,,
274,1268.00,29.73376258,115.99238786,29.73376200,115.99238734,29.73376200,115.99238734,0.0000,0.00,0,-1,split,0,0,-1,,,
275,1273.00,29.73376200,115.99238734,29.73376142,115.99238682,29.73376142,115.99238682,0.0000,0.00,0,-1,split,0,0,-1,,,
276,1278.00,29.73376142,115.99238682,29.73376084,115.99238630,29.73376084,115.99238630,0.0000,0.00,0,-1,split,0,0,-1,,,
277,1283.00,29.73376084,115.99238630,29.73376025,115.99238578,29.73376025,115.99238578,0.0000,0.00,0,-1,split,0,0,-1,,,
278,1288.00,29.73376025,115.99238578,29.73375967,115.99238525,29.73375967,115.99238525,0.0000,0.00,0,-1,split,0,0,-1,,,
279,1293.00,29.73375967,115.99238525,29.73375909,115.99238473,29.73375909,115.99238473,0.0000,0.00,0,-1,split,0,0,-1,,,
280,1298.00,29.73375909,115.99238473,29.73375850,115.99238421,29.73375850,115.99238421,0.0000,0.00,0,-1,split,0,0,-1,,,
281,1303.00,29.73375850,115.99238421,29.73375792,115.99238369,29.73375792,115.99238369,0.0000,0.00,0,-1,split,0,0,-1,,,
282,1307.00,29.73375792,115.99238369,29.73375745,115.99238327,29.73375745,115.99238327,0.0000,0.00,0,-1,split,0,0,-1,,,
283,1312.00,29.73375745,115.99238327,29.73375687,115.99238275,29.73375687,115.99238275,0.0000,0.00,0,-1,split,0,0,-1,,,
284,1317.00,29.73375687,115.99238275,29.73375629,115.99238222,29.73375629,115.99238222,0.0000,0.00,0,-1,split,0,0,-1,,,
285,1322.00,29.73375629,115.99238222,29.73375570,115.99238170,29.73375570,115.99238170,0.0000,0.00,0,-1,split,0,0,-1,,,
286,1327.00,29.73375570,115.99238170,29.73375512,115.99238118,29.73375512,115.99238118,0.0000,0.00,0,-1,split,0,0,-1,,,
287,1332.00,29.73375512,115.99238118,29.73375454,115.99238066,29.73375454,115.99238066,0.0000,0.00,0,-1,split,0,0,-1,,,
288,1337.00,29.73375454,115.99238066,29.73375396,115.99238014,29.73375396,115.99238014,0.0000,0.00,0,-1,split,0,0,-1,,,
289,1342.00,29.73375396,115.99238014,29.73375337,115.99237961,29.73375337,115.99237961,0.0000,0.00,0,-1,split,0,0,-1,,,
290,1347.00,29.73375337,115.99237961,29.73375279,115.99237909,29.73375279,115.99237909,0.0000,0.00,0,-1,split,0,0,-1,,,
291,1353.00,29.73375279,115.99237909,29.73375209,115.99237846,29.73375209,115.99237846,0.0000,0.00,0,-1,split,0,0,-1,,,
292,1358.00,29.73375209,115.99237846,29.73375151,115.99237794,29.73375151,115.99237794,0.0000,0.00,0,-1,split,0,0,-1,,,
293,1364.00,29.73375151,115.99237794,29.73375081,115.99237731,29.73375081,115.99237731,0.0000,0.00,0,-1,split,0,0,-1,,,
294,1369.00,29.73375081,115.99237731,29.73375022,115.99237679,29.73375022,115.99237679,0.0000,0.00,0,-1,split,0,0,-1,,,
295,1373.00,29.73375022,115.99237679,29.73374976,115.99237637,29.73374976,115.99237637,0.0000,0.00,0,-1,split,0,0,-1,,,
296,1378.00,29.73374976,115.99237637,29.73374917,115.99237585,29.73374917,115.99237585,0.0000,0.00,0,-1,split,0,0,-1,,,
297,1383.00,29.73374917,115.99237585,29.73374859,115.99237533,29.73374859,115.99237533,0.0000,0.00,0,-1,split,0,0,-1,,,
298,1388.00,29.73374859,115.99237533,29.73374801,115.99237481,29.73374801,115.99237481,0.0000,0.00,0,-1,split,0,0,-1,,,
299,1392.00,29.73374801,115.99237481,29.73374754,115.99237439,29.73374754,115.99237439,0.0000,0.00,0,-1,split,0,0,-1,,,
300,1398.00,29.73374754,115.99237439,29.73374684,115.99237376,29.73374684,115.99237376,0.0000,0.00,0,-1,split,0,0,-1,,,
301,1403.00,29.73374684,115.99237376,29.73374626,115.99237324,29.73374626,115.99237324,0.0000,0.00,0,-1,split,0,0,-1,,,
302,1408.00,29.73387735,115.99250714,29.73374568,115.99237272,29.73387735,115.99250714,0.4400,19.59,0,232,split,6,1,-1,2200.76,2200.76,2200.76
303,1412.00,29.73387735,115.99250714,29.73387780,115.99250766,29.73387780,115.99250766,0.0000,0.00,0,-1,split,0,0,-1,,,
304,1417.00,29.73387780,115.99250766,29.73387835,115.99250830,29.73387835,115.99250830,0.0000,0.00,0,-1,split,0,0,-1,,,
305,1423.00,29.73387835,115.99250830,29.73387903,115.99250907,29.73387903,115.99250907,0.0000,0.00,0,-1,split,0,0,-1,,,
306,1428.00,29.73387903,115.99250907,29.73387958,115.99250972,29.73387958,115.99250972,0.0000,0.00,0,-1,split,0,0,-1,,,
307,1433.00,29.73387958,115.99250972,29.73388014,115.99251036,29.73388014,115.99251036,0.0000,0.00,0,-1,split,0,0,-1,,,
308,1438.00,29.73388014,115.99251036,29.73388070,115.99251101,29.73388070,115.99251101,0.0000,0.00,0,-1,split,0,0,-1,,,
309,1443.00,29.73388070,115.99251101,29.73388126,115.99251165,29.73388126,115.99251165,0.0000,0.00,0,-1,split,0,0,-1,,,
310,1447.00,29.73388126,115.99251165,29.73388171,115.99251217,29.73388171,115.99251217,0.0000,0.00,0,-1,split,0,0,-1,,,
311,1452.00,29.73388171,115.99251217,29.73388227,115.99251281,29.73388227,115.99251281,0.0000,0.00,0,-1,split,0,0,-1,,,
312,1457.00,29.73388227,115.99251281,29.73388283,115.99251346,29.73388283,115.99251346,0.0000,0.00,0,-1,split,0,0,-1,,,
313,1462.00,29.73388283,115.99251346,29.73388339,115.99251410,29.73388339,115.99251410,0.0000,0.00,0,-1,split,0,0,-1,,,
314,1467.00,29.73388339,115.99251410,29.73388395,115.99251474,29.73388395,115.99251474,0.0000,0.00,0,-1,split,0,0,-1,,,
315,1472.00,29.73388395,115.99251474,29.73388451,115.99251539,29.73388451,115.99251539,0.0000,0.00,0,-1,split,0,0,-1,,,
316,1477.00,29.73388451,115.99251539,29.73388506,115.99251603,29.73388506,115.99251603,0.0000,0.00,0,-1,split,0,0,-1,,,
317,1482.00,29.73388506,115.99251603,29.73388562,115.99251668,29.73388562,115.99251668,0.0000,0.00,0,-1,split,0,0,-1,,,
318,1486.00,29.73388562,115.99251668,29.73388607,115.99251719,29.73388607,115.99251719,0.0000,0.00,0,-1,split,0,0,-1,,,
319,1491.00,29.73388607,115.99251719,29.73388663,115.99251784,29.73388663,115.99251784,0.0000,0.00,0,-1,split,0,0,-1,,,
320,1496.00,29.73388663,115.99251784,29.73388719,115.99251848,29.73388719,115.99251848,0.0000,0.00,0,-1,split,0,0,-1,,,
321,1501.00,29.73388719,115.99251848,29.73388775,115.99251912,29.73388775,115.99251912,0.0000,0.00,0,-1,split,0,0,-1,,,
322,1552.00,29.73388775,115.99251912,29.73389345,115.99252570,29.73389345,115.99252570,0.0000,0.00,0,-1,split,0,0,-1,,,
323,1555.00,29.73389345,115.99252570,29.73389379,115.99252608,29.73389379,115.99252608,0.0000,0.00,0,-1,split,0,0,-1,,,
324,1559.00,29.73389379,115.99252608,29.73389423,115.99252660,29.73389423,115.99252660,0.0000,0.00,0,-1,split,0,0,-1,,,
325,1562.00,29.73389423,115.99252660,29.73389457,115.99252698,29.73389457,115.99252698,0.0000,0.00,0,-1,split,0,0,-1,,,
326,1566.00,29.73389457,115.99252698,29.73389502,115.99252750,29.73389502,115.99252750,0.0000,0.00,0,-1,split,0,0,-1,,,
327,1569.00,29.73389502,115.99252750,29.73389535,115.99252789,29.73389535,115.99252789,0.0000,0.00,0,-1,split,0,0,-1,,,
328,1573.00,29.73389535,115.99252789,29.73389580,115.99252840,29.73389580,115.99252840,0.0000,0.00,0,-1,split,0,0,-1,,,
329,1577.00,29.73389580,115.99252840,29.73389625,115.99252892,29.73389625,115.99252892,0.0000,0.00,0,-1,split,0,0,-1,,,
330,1580.00,29.73388808,115.99249478,29.73389658,115.99252930,29.73388808,115.99249478,0.3933,3.47,0,232,split,4,1,-1,2863.01,2863.01,2863.01
331,1584.00,29.73388808,115.99249478,29.73388831,115.99249443,29.73388831,115.99249443,0.0000,0.00,0,-1,split,0,0,-1,,,
332,1588.00,29.73388831,115.99249443,29.73388855,115.99249407,29.73388855,115.99249407,0.0000,0.00,0,-1,split,0,0,-1,,,
333,1591.00,29.73388855,115.99249407,29.73388872,115.99249381,29.73388872,115.99249381,0.0000,0.00,0,-1,split,0,0,-1,,,
334,1595.00,29.73388872,115.99249381,29.73388895,115.99249345,29.73388895,115.99249345,0.0000,0.00,0,-1,split,0,0,-1,,,
335,1598.00,29.73388895,115.99249345,29.73388913,115.99249319,29.73388913,115.99249319,0.0000,0.00,0,-1,split,0,0,-1,,,
336,1602.00,29.73388913,115.99249319,29.73388936,115.99249283,29.73388936,115.99249283,0.0000,0.00,0,-1,split,0,0,-1,,,
337,1605.00,29.73388936,115.99249283,29.73388953,115.99249257,29.73388953,115.99249257,0.0000,0.00,0,-1,split,0,0,-1,,,
338,1609.00,29.73388953,115.99249257,29.73388977,115.99249221,29.73388977,115.99249221,0.0000,0.00,0,-1,split,0,0,-1,,,
339,1613.00,29.73388977,115.99249221,29.73389000,115.99249186,29.73389000,115.99249186,0.0000,0.00,0,-1,split,0,0,-1,,,
340,1617.00,29.73389000,115.99249186,29.73389023,115.99249150,29.73389023,115.99249150,0.0000,0.00,0,-1,split,0,0,-1,,,
341,1620.00,29.73389023,115.99249150,29.73389041,115.99249123,29.73389041,115.99249123,0.0000,0.00,0,-1,split,0,0,-1,,,
342,1624.00,29.73470364,115.99390367,29.73389064,115.99249088,29.73389064,115.99249088,0.3933,163.83,1,232,split,4,1,-1,1995.08,1995.08,1995.08
343,1627.00,29.73389064,115.99249088,29.73389082,115.99249061,29.73389082,115.99249061,0.0000,0.00,0,-1,split,0,0,-1,,,
344,1630.00,29.76889312,115.97462655,29.73389099,115.99249035,29.73389099,115.99249035,0.4167,4261.89,1,470,split,5,1,-1,2369.72,2369.72,2369.72
345,1633.00,29.73389099,115.99249035,29.73389117,115.99249008,29.73389117,115.99249008,0.0000,0.00,0,-1,split,0,0,-1,,,
346,1637.00,29.73389117,115.99249008,29.73389140,115.99248972,29.73389140,115.99248972,0.0000,0.00,0,-1,split,0,0,-1,,,
347,1640.00,29.73389140,115.99248972,29.73389157,115.99248946,29.73389157,115.99248946,0.0000,0.00,0,-1,split,0,0,-1,,,
348,1644.00,29.73389157,115.99248946,29.73389181,115.99248910,29.73389181,115.99248910,0.0000,0.00,0,-1,split,0,0,-1,,,
349,1647.00,29.73389181,115.99248910,29.73389198,115.99248884,29.73389198,115.99248884,0.0000,0.00,0,-1,split,0,0,-1,,,
350,1651.00,29.73389198,115.99248884,29.73389221,115.99248848,29.73389221,115.99248848,0.0000,0.00,0,-1,split,0,0,-1,,,
351,1654.00,29.73389221,115.99248848,29.73389239,115.99248822,29.73389239,115.99248822,0.0000,0.00,0,-1,split,0,0,-1,,,
352,1658.00,29.73389239,115.99248822,29.73389262,115.99248786,29.73389262,115.99248786,0.0000,0.00,0,-1,split,0,0,-1,,,
353,1661.00,29.73389262,115.99248786,29.73389280,115.99248759,29.73389280,115.99248759,0.0000,0.00,0,-1,split,0,0,-1,,,
354,1664.00,29.73389280,115.99248759,29.73389297,115.99248733,29.73389297,115.99248733,0.0000,0.00,0,-1,split,0,0,-1,,,
355,1668.00,29.73389297,115.99248733,29.73389320,115.99248697,29.73389320,115.99248697,0.0000,0.00,0,-1,split,0,0,-1,,,
356,1671.00,29.73389320,115.99248697,29.73389338,115.99248671,29.73389338,115.99248671,0.0000,0.00,0,-1,split,0,0,-1,,,
357,1674.00,29.73389338,115.99248671,29.73389355,115.99248644,29.73389355,115.99248644,0.0000,0.00,0,-1,split,0,0,-1,,,
358,1678.00,29.73389355,115.99248644,29.73389379,115.99248609,29.73389379,115.99248609,0.0000,0.00,0,-1,split,0,0,-1,,,
359,1681.00,29.73389379,115.99248609,29.73389396,115.99248582,29.73389396,115.99248582,0.0000,0.00,0,-1,split,0,0,-1,,,
360,1685.00,29.73389396,115.99248582,29.73389419,115.99248546,29.73389419,115.99248546,0.0000,0.00,0,-1,split,0,0,-1,,,
361,1689.00,29.73389419,115.99248546,29.73389443,115.99248511,29.73389443,115.99248511,0.0000,0.00,0,-1,split,0,0,-1,,,
362,1692.00,29.73389443,115.99248511,29.73389460,115.99248484,29.73389460,115.99248484,0.0000,0.00,0,-1,split,0,0,-1,,,
363,1696.00,29.73389460,115.99248484,29.73389483,115.99248449,29.73389483,115.99248449,0.0000,0.00,0,-1,split,0,0,-1,,,
364,1699.00,29.73389483,115.99248449,29.73389501,115.99248422,29.73389501,115.99248422,0.0000,0.00,0,-1,split,0,0,-1,,,
365,1703.00,29.73389501,115.99248422,29.73389524,115.99248387,29.73389524,115.99248387,0.0000,0.00,0,-1,split,0,0,-1,,,
366,1706.00,29.73389524,115.99248387,29.73389542,115.99248360,29.73389542,115.99248360,0.0000,0.00,0,-1,split,0,0,-1,,,
367,1709.00,29.73389542,115.99248360,29.73389559,115.99248333,29.73389559,115.99248333,0.0000,0.00,0,-1,split,0,0,-1,,,
368,1713.00,29.73389559,115.99248333,29.73389582,115.99248298,29.73389582,115.99248298,0.0000,0.00,0,-1,split,0,0,-1,,,
369,1716.00,29.73389582,115.99248298,29.73389600,115.99248271,29.73389600,115.99248271,0.0000,0.00,0,-1,split,0,0,-1,,,
370,1720.00,29.73389600,115.99248271,29.73389623,115.99248236,29.73389623,115.99248236,0.0000,0.00,0,-1,split,0,0,-1,,,
371,1723.00,29.73389623,115.99248236,29.73389641,115.99248209,29.73389641,115.99248209,0.0000,0.00,0,-1,split,0,0,-1,,,
372,1726.00,29.73389641,115.99248209,29.73389658,115.99248183,29.73389658,115.99248183,0.0000,0.00,0,-1,split,0,0,-1,,,
373,1730.00,29.73389658,115.99248183,29.73389681,115.99248147,29.73389681,115.99248147,0.0000,0.00,0,-1,split,0,0,-1,,,
374,1733.00,29.72367709,115.99544137,29.73389699,115.99248120,29.73389699,115.99248120,0.4167,1173.11,1,155,split,5,1,-1,1265.09,1265.09,1265.09
375,1737.00,29.73389699,115.99248120,29.73389722,115.99248085,29.73389722,115.99248085,0.0000,0.00,0,-1,split,0,0,-1,,,
376,1740.00,29.73389722,115.99248085,29.73389740,115.99248058,29.73389740,115.99248058,0.0000,0.00,0,-1,split,0,0,-1,,,
377,1743.00,29.73389740,115.99248058,29.73389757,115.99248032,29.73389757,115.99248032,0.0000,0.00,0,-1,split,0,0,-1,,,
378,1747.00,29.73389757,115.99248032,29.73389780,115.99247996,29.73389780,115.99247996,0.0000,0.00,0,-1,split,0,0,-1,,,
379,1750.00,29.73389780,115.99247996,29.73389798,115.99247969,29.73389798,115.99247969,0.0000,0.00,0,-1,split,0,0,-1,,,
380,1754.00,29.73389798,115.99247969,29.73389821,115.99247934,29.73389821,115.99247934,0.0000,0.00,0,-1,split,0,0,-1,,,
381,1757.00,29.73389821,115.99247934,29.73389839,115.99247907,29.73389839,115.99247907,0.0000,0.00,0,-1,split,0,0,-1,,,
382,1761.00,29.73389839,115.99247907,29.73389862,115.99247872,29.73389862,115.99247872,0.0000,0.00,0,-1,split,0,0,-1,,,
383,1765.00,29.73389862,115.99247872,29.73389885,115.99247836,29.73389885,115.99247836,0.0000,0.00,0,-1,split,0,0,-1,,,
384,1768.00,29.73389885,115.99247836,29.73389903,115.99247810,29.73389903,115.99247810,0.0000,0.00,0,-1,split,0,0,-1,,,
385,1772.00,29.73389903,115.99247810,29.73389926,115.99247774,29.73389926,115.99247774,0.0000,0.00,0,-1,split,0,0,-1,,,
386,1775.00,29.73389926,115.99247774,29.73389943,115.99247748,29.73389943,115.99247748,0.0000,0.00,0,-1,split,0,0,-1,,,
387,1779.00,29.73389943,115.99247748,29.73389967,115.99247712,29.73389967,115.99247712,0.0000,0.00,0,-1,split,0,0,-1,,,
388,1782.00,29.73389967,115.99247712,29.73389984,115.99247685,29.73389984,115.99247685,0.0000,0.00,0,-1,split,0,0,-1,,,
389,1786.00,29.73389984,115.99247685,29.73390007,115.99247650,29.73390007,115.99247650,0.0000,0.00,0,-1,split,0,0,-1,,,
390,1789.00,29.73390007,115.99247650,29.73390025,115.99247623,29.73390025,115.99247623,0.0000,0.00,0,-1,split,0,0,-1,,,
391,1793.00,29.73390025,115.99247623,29.73390048,115.99247588,29.73390048,115.99247588,0.0000,0.00,0,-1,split,0,0,-1,,,
392,1797.00,29.73390048,115.99247588,29.73390071,115.99247552,29.73390071,115.99247552,0.0000,0.00,0,-1,split,0,0,-1,,,
393,1800.00,29.76964429,115.99368122,29.73390089,115.99247526,29.73390089,115.99247526,0.4633,3980.66,1,479,split,7,1,-1,6199.43,6199.43,6199.43
394,1803.00,29.73390089,115.99247526,29.73390106,115.99247499,29.73390106,115.99247499,0.0000,0.00,0,-1,split,0,0,-1,,,
395,1807.00,29.73390106,115.99247499,29.73390130,115.99247464,29.73390130,115.99247464,0.0000,0.00,0,-1,split,0,0,-1,,,
396,1810.00,29.73390130,115.99247464,29.73390147,115.99247437,29.73390147,115.99247437,0.0000,0.00,0,-1,split,0,0,-1,,,
397,1813.00,29.76836730,115.99395311,29.73390165,115.99247410,29.73390165,115.99247410,0.4400,3839.38,1,479,split,6,1,-1,6518.20,6518.20,6518.20
