Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
208,1257.00,32.32729050,119.88886625,32.30990364,119.84872506,32.30990364,119.84872506,0.4167,4243.26,1,984,orb,5,1,-1
209,1265.00,32.30281371,119.87651617,32.30990364,119.84872506,32.30990364,119.84872506,0.4167,2730.87,1,348,orb,5,1,-1
210,1272.00,32.29817486,119.86610171,32.30990364,119.84872506,32.30990364,119.84872506,0.4167,2092.07,1,208,orb,5,1,-1
211,1280.00,32.31859707,119.86422958,32.30990364,119.84872506,32.31859707,119.86422958,0.5800,1750.38,1,747,orb,12,1,-1
212,1287.00,32.29029099,119.88246268,32.31859707,119.86422958,32.31859707,119.86422958,0.4867,3587.61,1,36,orb,8,1,-1
213,1295.00,32.31859707,119.86422958,32.31859707,119.86422958,32.31859707,119.86422958,0.0000,0.00,0,-1,orb,0,0,-1
214,1302.00,32.29052703,119.83473137,32.31859707,119.86422958,32.31859707,119.86422958,0.4867,4179.03,1,13,orb,8,1,-1
215,1310.00,32.31309991,119.82619486,32.31859707,119.86422958,32.31859707,119.86422958,0.4400,3629.91,1,595,orb,6,1,-1
216,1317.00,32.29653917,119.84656091,32.31859707,119.86422958,32.31859707,119.86422958,0.4167,2965.13,1,154,orb,5,1,-1
217,1325.00,32.30411680,119.86669154,32.31859707,119.86422958,32.31859707,119.86422958,0.4633,1628.50,1,389,orb,7,1,-1
218,1332.00,32.34347083,119.88614348,32.31859707,119.86422958,32.31859707,119.86422958,0.5800,3452.05,1,1388,orb,12,1,-1
219,1340.00,32.32707102,119.84094450,32.31859707,119.86422958,32.31859707,119.86422958,0.4633,2384.93,1,916,orb,7,1,-1
220,1348.00,32.28893916,119.81099504,32.31859707,119.86422958,32.31859707,119.86422958,0.4167,5998.18,1,3,orb,5,1,-1
221,1355.00,32.32348850,119.82327583,32.31859707,119.86422958,32.31859707,119.86422958,0.4633,3890.84,1,818,orb,7,1,-1
222,1363.00,32.32281259,119.84232149,32.31859707,119.86422958,32.32281259,119.84232149,0.4633,2113.66,1,827,orb,7,1,-1
223,1370.00,32.29029099,119.81230274,32.32281259,119.84232149,32.32281259,119.84232149,0.5333,4591.40,1,3,orb,10,1,-1
224,1377.00,32.29035537,119.81131245,32.32281259,119.84232149,32.32281259,119.84232149,0.6733,4643.70,1,3,orb,16,1,-1
225,1385.00,32.29036610,119.81147750,32.32281259,119.84232149,32.32281259,119.84232149,0.5567,4633.03,1,3,orb,11,1,-1
226,1392.00,32.29050557,119.87477100,32.32281259,119.84232149,32.32281259,119.84232149,0.4400,4717.23,1,32,orb,6,1,-1
227,1400.00,32.31151787,119.83673628,32.32281259,119.84232149,32.32281259,119.84232149,0.4167,1362.69,1,555,orb,5,1,-1
228,1408.00,32.33659548,119.84978464,32.32281259,119.84232149,32.32281259,119.84232149,0.4867,1687.31,1,1191,orb,8,1,-1
229,1416.00,32.32281259,119.84232149,32.32281259,119.84232149,32.32281259,119.84232149,0.0000,0.00,0,-1,orb,0,0,-1
230,1423.00,32.30168227,119.86535264,32.32281259,119.84232149,32.32281259,119.84232149,0.4633,3197.96,1,298,orb,7,1,-1
231,1431.00,32.35459389,119.88583296,32.32281259,119.84232149,32.32281259,119.84232149,0.4867,5410.23,1,1657,orb,8,1,-1
232,1438.00,32.29399153,119.81140132,32.32281259,119.84232149,32.32281259,119.84232149,0.4633,4330.59,1,93,orb,7,1,21
233,1446.00,32.29033391,119.81161715,32.32281259,119.84232149,32.29033391,119.81161715,0.4867,4627.61,1,3,orb,8,1,-1
234,1453.00,32.32076920,119.82812466,32.29033391,119.81161715,32.29033391,119.81161715,0.4867,3726.98,1,775,orb,8,1,-1
235,1461.00,32.32165387,119.84438407,32.29033391,119.81161715,32.29033391,119.81161715,0.5100,4653.73,1,828,orb,9,1,-1
236,1468.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
237,1476.00,32.32585866,119.81827464,32.29033391,119.81161715,32.29033391,119.81161715,0.5100,4003.90,1,906,orb,9,1,-1
238,1484.00,32.29043047,119.80906631,32.29033391,119.81161715,32.29033391,119.81161715,0.5100,240.20,1,1,orb,9,1,-1
239,1492.00,32.33000980,119.81623746,32.29033391,119.81161715,32.29033391,119.81161715,0.4167,4438.05,1,995,orb,5,1,-1
240,1500.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
241,1507.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
242,1515.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.0000,0.00,0,-1,orb,0,0,-1
243,1522.00,32.31085850,119.83599991,32.29033391,119.81161715,32.29033391,119.81161715,0.4400,3237.50,1,510,orb,6,1,-1
244,1530.00,32.32166460,119.84895359,32.29033391,119.81161715,32.29033391,119.81161715,0.5100,4949.78,1,830,orb,9,1,-1
245,1538.00,32.31544371,119.82505909,32.29033391,119.81161715,32.29033391,119.81161715,0.5100,3067.93,1,639,orb,9,1,-1
246,1545.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
247,1553.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
248,1560.00,32.33038531,119.84886471,32.29033391,119.81161715,32.29033391,119.81161715,0.6267,5670.61,1,1010,orb,14,1,1
249,1568.00,32.29398080,119.81337502,32.29033391,119.81161715,32.29033391,119.81161715,0.4633,438.36,1,94,orb,7,1,-1
250,1576.00,32.32334903,119.81875709,32.29033391,119.81161715,32.29033391,119.81161715,0.4400,3736.11,1,816,orb,6,1,-1
251,1583.00,32.31171099,119.86224317,32.29033391,119.81161715,32.29033391,119.81161715,0.4400,5323.88,1,566,orb,6,1,-1
252,1591.00,32.29059140,119.89231270,32.29033391,119.81161715,32.29033391,119.81161715,0.4400,7591.15,1,40,orb,6,1,-1
253,1599.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
254,1606.00,32.29033391,119.81161715,32.29033391,119.81161715,32.29033391,119.81161715,0.3000,0.00,0,-1,orb,0,1,-1
255,1614.00,32.33473448,119.84326681,32.29033391,119.81161715,32.29033391,119.81161715,0.5100,5770.13,1,1143,orb,9,1,3
256,1621.00,32.33475594,119.84251193,32.29033391,119.81161715,32.33355268,119.84167508,1.0000,5735.87,0,1142,orb,40,1,1
257,1628.00,32.33526020,119.84162320,32.35242390,119.85479969,32.35242390,119.85479969,0.4867,2277.51,1,1142,orb,8,1,1
258,1636.00,32.33557133,119.84098259,32.37399100,119.86979924,32.37399100,119.86979924,0.5100,5063.61,1,1141,orb,9,1,1
259,1643.00,32.33634872,119.84024621,32.39286222,119.88292385,32.39286222,119.88292385,0.4867,7462.95,1,1186,orb,8,1,1
260,1651.00,32.31720814,119.88375080,32.41442933,119.89792341,32.41442933,119.89792341,0.5100,10904.47,1,712,orb,9,1,-1
261,1658.00,32.33721775,119.83839947,32.43330054,119.91104802,32.43330054,119.91104802,0.5800,12692.83,1,1185,orb,12,1,1
262,1666.00,32.34443643,119.88610539,32.45486765,119.92604757,32.45486765,119.92604757,0.5567,12854.60,1,1388,orb,11,1,-1
263,1674.00,32.29028026,119.81187107,32.47643475,119.94104713,32.47643475,119.94104713,0.4633,24022.79,1,3,orb,7,1,11
264,1682.00,32.31978797,119.82875258,32.49800186,119.95604668,32.49800186,119.95604668,0.4400,23172.60,1,731,orb,6,1,-1
265,1689.00,32.49800186,119.95604668,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,2436.69,1,-1,orb,0,1,-1
266,1697.00,32.51687308,119.96917129,32.53844018,119.98417085,32.51687308,119.96917129,0.3000,2784.79,1,-1,orb,0,1,-1
267,1704.00,32.35066805,119.83533390,32.51687308,119.96917129,32.51687308,119.96917129,0.4867,22379.34,1,1544,orb,8,1,-1
268,1711.00,32.35022817,119.83518154,32.51687308,119.96917129,32.51687308,119.96917129,0.5800,22427.89,1,1544,orb,12,1,-1
269,1718.00,32.31613526,119.82095933,32.51687308,119.96917129,32.51687308,119.96917129,0.4400,26338.96,1,682,orb,6,1,-1
270,1726.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
271,1734.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
272,1742.00,32.29031245,119.81152828,32.51687308,119.96917129,32.51687308,119.96917129,0.5100,29257.52,1,3,orb,9,1,-1
273,1749.00,32.32922660,119.85887290,32.51687308,119.96917129,32.51687308,119.96917129,0.5333,23323.82,1,1015,orb,10,1,-1
274,1757.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
275,1765.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
276,1772.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
277,1780.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
278,1787.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
279,1795.00,32.33817753,119.89794181,32.51687308,119.96917129,32.51687308,119.96917129,0.3933,20990.60,1,1258,orb,4,1,-1
280,1803.00,32.29497276,119.80610231,32.51687308,119.96917129,32.51687308,119.96917129,0.5100,29077.52,1,135,orb,9,1,-1
281,1810.00,32.29035537,119.81149019,32.51687308,119.96917129,32.51687308,119.96917129,0.5100,29255.21,1,3,orb,9,1,-1
282,1818.00,32.29060213,119.80883778,32.51687308,119.96917129,32.51687308,119.96917129,0.4400,29358.94,1,1,orb,6,1,-1
283,1825.00,32.29034464,119.81149019,32.51687308,119.96917129,32.51687308,119.96917129,0.5567,29256.24,1,3,orb,11,1,-1
284,1832.00,32.29035537,119.81147750,32.51687308,119.96917129,32.51687308,119.96917129,0.5333,29255.82,1,3,orb,10,1,-1
285,1840.00,32.35441150,119.81794454,32.51687308,119.96917129,32.51687308,119.96917129,0.4400,23009.89,1,1626,orb,6,1,-1
286,1847.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
287,1855.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
288,1901.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
289,1905.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
290,1908.00,32.29515515,119.82133333,32.51687308,119.96917129,32.51687308,119.96917129,0.4633,28330.10,1,143,orb,7,1,-1
291,1912.00,32.29301029,119.83144997,32.51687308,119.96917129,32.51687308,119.96917129,0.4167,28086.88,1,57,orb,5,1,-1
292,1916.00,32.34327280,119.83185624,32.51687308,119.96917129,32.51687308,119.96917129,0.5567,23244.79,1,1317,orb,11,1,-1
293,1920.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
294,1924.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
295,1927.00,32.29957451,119.81725314,32.51687308,119.96917129,32.51687308,119.96917129,0.4867,28095.81,1,230,orb,8,1,-1
296,1931.00,32.34284856,119.82218397,32.51687308,119.96917129,32.51687308,119.96917129,0.4633,23800.88,1,1358,orb,7,1,1
297,1935.00,32.33077646,119.87035383,32.51687308,119.96917129,32.51687308,119.96917129,0.4167,22706.31,1,1065,orb,5,1,-1
298,1939.00,32.34382488,119.82429733,32.51687308,119.96917129,32.51687308,119.96917129,0.6267,23597.13,1,1359,orb,14,1,1
299,1943.00,32.31860780,119.86422958,32.51687308,119.96917129,32.51687308,119.96917129,0.4633,24178.08,1,747,orb,7,1,-1
300,1947.00,32.33303442,119.85482973,32.51687308,119.96917129,32.51687308,119.96917129,0.4167,23119.45,1,1104,orb,5,1,-1
301,1951.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
302,1954.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
303,1958.00,32.29417392,119.85041945,32.51687308,119.96917129,32.51687308,119.96917129,0.4633,27191.55,1,111,orb,7,1,-1
304,1962.00,32.29423829,119.80982119,32.51687308,119.96917129,32.51687308,119.96917129,0.4867,28964.42,1,92,orb,8,1,-1
305,1966.00,32.51687308,119.96917129,32.51687308,119.96917129,32.51687308,119.96917129,0.3000,0.00,0,-1,orb,0,1,-1
306,1970.00,32.29029099,119.81230274,32.51687308,119.96917129,32.51687308,119.96917129,0.4167,29222.72,1,3,orb,5,1,-1
307,1974.00,32.29035537,119.81147750,32.51687308,119.96917129,32.51687308,119.96917129,0.4400,29255.82,1,3,orb,6,1,-1
308,1977.00,32.33866032,119.83255453,32.51687308,119.96917129,32.51687308,119.96917129,0.5100,23637.61,1,1227,orb,9,1,1
309,1981.00,32.29033391,119.81132514,32.51687308,119.96917129,32.51687308,119.96917129,0.4633,29265.15,1,3,orb,7,1,-1
310,1985.00,32.33737868,119.83389343,32.51687308,119.96917129,32.51687308,119.96917129,0.4400,23689.58,1,1183,orb,6,1,1
311,1988.00,32.33714265,119.83468640,32.51687308,119.96917129,32.51687308,119.96917129,0.4867,23671.80,1,1184,orb,8,1,-1
312,1992.00,32.33649892,119.83547356,32.51687308,119.96917129,32.51687308,119.96917129,0.6267,23693.01,1,1184,orb,14,1,1
313,1996.00,32.33291640,119.86926197,32.51687308,119.96917129,32.51687308,119.96917129,0.4867,22531.83,1,1110,orb,8,1,-1
314,2000.00,32.30303901,119.81100774,32.51687308,119.96917129,32.51687308,119.96917129,0.4167,28071.38,1,318,orb,5,1,-1
315,2003.00,32.33499198,119.83779006,32.51687308,119.96917129,32.33499198,119.83779006,0.5800,23721.07,1,1140,orb,12,1,1
316,2007.00,32.33499198,119.83779006,32.33499198,119.83779006,32.33499198,119.83779006,0.3000,0.00,0,-1,orb,0,1,-1
317,2011.00,32.32414787,119.84666248,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,1467.61,1,874,orb,7,1,-1
318,2015.00,32.33350649,119.84010656,32.33499198,119.83779006,32.33499198,119.83779006,0.5333,273.55,1,1096,orb,10,1,1
319,2019.00,32.33307734,119.84084874,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,358.08,1,1097,orb,7,1,1
320,2022.00,32.29029099,119.81230274,32.33499198,119.83779006,32.33499198,119.83779006,0.4867,5523.61,1,3,orb,8,1,-1
321,2026.00,32.29392715,119.82099742,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,4836.58,1,97,orb,6,1,-1
322,2030.00,32.31934809,119.84008116,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,1754.76,1,736,orb,6,1,-1
323,2034.00,32.32923733,119.81274711,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,2441.36,1,993,orb,6,1,-1
324,2037.00,32.33499198,119.83779006,32.33499198,119.83779006,32.33499198,119.83779006,0.3000,0.00,0,-1,orb,0,1,-1
325,2041.00,32.30306047,119.84190252,32.33499198,119.83779006,32.33499198,119.83779006,0.5333,3575.61,1,332,orb,10,1,-1
326,2045.00,32.33499198,119.83779006,32.33499198,119.83779006,32.33499198,119.83779006,0.3000,0.00,0,-1,orb,0,1,-1
327,2049.00,32.34343865,119.83151345,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,1110.30,1,1362,orb,7,1,-1
328,2053.00,32.33595757,119.80568334,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,3022.22,1,1125,orb,7,1,16
329,2057.00,32.30825722,119.86758027,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,4087.86,1,479,orb,6,1,-1
330,2061.00,32.33499198,119.83779006,32.33499198,119.83779006,32.33499198,119.83779006,0.3000,0.00,0,-1,orb,0,1,-1
331,2064.00,32.32257655,119.84144546,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,1424.22,1,827,orb,6,1,-1
332,2068.00,32.29388424,119.87395845,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,5702.37,1,122,orb,6,1,-1
333,2072.00,32.33499198,119.83779006,32.33499198,119.83779006,32.33499198,119.83779006,0.3000,0.00,0,-1,orb,0,1,-1
334,2076.00,32.29034464,119.81197264,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,5531.79,1,3,orb,7,1,-1
335,2079.00,32.31976651,119.82899381,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,1886.10,1,731,orb,7,1,-1
336,2083.00,32.34962245,119.85999015,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,2648.37,1,1510,orb,6,1,-1
337,2087.00,32.30858981,119.86821508,32.33499198,119.83779006,32.33499198,119.83779006,0.5333,4102.43,1,479,orb,10,1,-1
338,2091.00,32.32867452,119.85817461,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,2042.48,1,970,orb,6,1,-1
339,2094.00,32.30483563,119.89723083,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,6521.96,1,403,orb,7,1,-1
340,2098.00,32.30067376,119.81758905,32.33499198,119.83779006,32.33499198,119.83779006,0.4867,4266.84,1,276,orb,8,1,-1
341,2102.00,32.32981669,119.81230274,32.33499198,119.83779006,32.33499198,119.83779006,0.3933,2465.86,1,993,orb,4,1,-1
342,2106.00,32.33499198,119.83779006,32.33499198,119.83779006,32.33499198,119.83779006,0.3000,0.00,0,-1,orb,0,1,-1
343,2109.00,32.29240948,119.81119818,32.33499198,119.83779006,32.33499198,119.83779006,0.4633,5359.84,1,48,orb,7,1,7
344,2113.00,32.31036498,119.83141188,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,2806.37,1,507,orb,6,1,-1
345,2117.00,32.32406204,119.81884016,32.33499198,119.83779006,32.33499198,119.83779006,0.4867,2158.28,1,860,orb,8,1,-1
346,2121.00,32.31165734,119.83679976,32.33499198,119.83779006,32.33499198,119.83779006,0.4867,2599.28,1,555,orb,8,1,-1
347,2125.00,32.31827030,119.86330276,32.33499198,119.83779006,32.33499198,119.83779006,0.6733,3037.27,1,702,orb,16,1,1
348,2128.00,32.29571305,119.80751739,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,5218.13,1,136,orb,6,1,4
349,2132.00,32.33243943,119.84895359,32.33499198,119.83779006,32.33499198,119.83779006,0.4400,1087.93,1,1055,orb,6,1,-1
350,2136.00,32.29036610,119.81146480,32.33499198,119.83779006,32.33499198,119.83779006,0.5100,5550.79,1,3,orb,9,1,-1
351,2139.00,32.31386166,119.85719120,32.33499198,119.83779006,32.33499198,119.83779006,0.5100,2977.23,1,609,orb,9,1,7
352,2143.00,32.33122216,119.81703043,32.33499198,119.83779006,32.33122216,119.81703043,0.4633,1997.46,1,996,orb,7,1,12
353,2147.00,32.29189450,119.82142909,32.33122216,119.81703043,32.33122216,119.81703043,0.4167,4397.47,1,52,orb,5,1,-1
354,2151.00,32.29432412,119.81090036,32.33122216,119.81703043,32.33122216,119.81703043,0.4867,4147.77,1,92,orb,8,1,-1
355,2155.00,32.29034464,119.81168063,32.33122216,119.81703043,32.33122216,119.81703043,0.4400,4578.23,1,3,orb,6,1,-1
356,2158.00,32.31717596,119.87775351,32.33122216,119.81703043,32.33122216,119.81703043,0.4633,5922.41,1,709,orb,7,1,-1
357,2162.00,32.34740740,119.84214374,32.33122216,119.81703043,32.33122216,119.81703043,0.4400,2971.08,1,1457,orb,6,1,-1
358,2166.00,32.32125200,119.89693882,32.33122216,119.81703043,32.33122216,119.81703043,0.5333,7598.54,1,808,orb,10,1,-1
359,2170.00,32.29033391,119.81143941,32.33122216,119.81703043,32.33122216,119.81703043,0.4633,4581.97,1,3,orb,7,1,-1
360,2174.00,32.29030172,119.81168063,32.33122216,119.81703043,32.33122216,119.81703043,0.4633,4582.98,1,3,orb,7,1,-1
361,2177.00,32.31341105,119.89551105,32.33122216,119.81703043,32.33122216,119.81703043,0.4400,7644.34,1,627,orb,6,1,-1
362,2181.00,32.29031245,119.81183299,32.33122216,119.81703043,32.29031245,119.81183299,0.4867,4580.24,1,3,orb,8,1,-1
363,2185.00,32.29035537,119.81147750,32.29031245,119.81183299,32.29035534,119.81147770,0.4633,33.78,0,3,orb,7,1,-1
364,2189.00,32.32165387,119.84895359,32.29035827,119.81145343,32.29035827,119.81145343,0.6267,4957.97,1,830,orb,14,1,-1
365,2193.00,32.29045193,119.81140132,32.29036120,119.81142916,32.29044548,119.81140330,0.4633,10.43,0,3,orb,7,1,-1
366,2197.00,32.29016225,119.87138803,32.29048815,119.81136683,32.29048815,119.81136683,0.4633,5646.36,1,31,orb,7,1,-1
367,2200.00,32.34780437,119.87564014,32.29052016,119.81133948,32.29052016,119.81133948,0.4400,8789.35,1,1473,orb,6,1,-1
368,2204.00,32.34133671,119.86921118,32.29056284,119.81130301,32.29056284,119.81130301,0.4167,7849.95,1,1290,orb,5,1,-1
369,2208.00,32.34778291,119.83356333,32.29060551,119.81126654,32.29060551,119.81126654,0.4167,6701.68,1,1453,orb,5,1,-1
370,2212.00,32.31810936,119.84663020,32.29064819,119.81123008,32.29064819,119.81123008,0.4400,4520.49,1,695,orb,6,1,-1
371,2215.00,32.32753727,119.84532939,32.29068020,119.81120273,32.29068020,119.81120273,0.5100,5209.62,1,964,orb,9,1,-1
372,2219.00,32.29568086,119.81442880,32.29072287,119.81116626,32.29072287,119.81116626,0.4167,631.52,1,139,orb,5,1,-1
373,2223.00,32.29016225,119.83462292,32.29076555,119.81112979,32.29076555,119.81112979,0.4867,2211.04,1,14,orb,8,1,2
374,2227.00,32.34678022,119.88014618,32.29080823,119.81109332,32.29080823,119.81109332,0.5100,9001.06,1,1430,orb,9,1,-1
375,2231.00,32.29037682,119.87711870,32.29085090,119.81105686,32.29037682,119.87711870,0.4633,6214.71,1,34,orb,7,1,2
376,2234.00,32.29026954,119.86334085,32.29037682,119.87711870,32.29037682,119.87711870,0.4400,1296.15,1,27,orb,6,1,-1
377,2238.00,32.30259913,119.88738769,32.29037682,119.87711870,32.29037682,119.87711870,0.4400,1668.65,1,353,orb,6,1,1
378,2242.00,32.31968068,119.82896842,32.29037682,119.87711870,32.29037682,119.87711870,0.4867,5581.94,1,731,orb,8,1,8
379,2246.00,32.34397509,119.88679098,32.29037682,119.87711870,32.29037682,119.87711870,0.4633,6035.54,1,1388,orb,7,1,-1
380,2250.00,32.31725106,119.85863167,32.29037682,119.87711870,32.29037682,119.87711870,0.4400,3460.40,1,700,orb,6,1,-1
381,2254.00,32.34741813,119.84199139,32.29037682,119.87711870,32.29037682,119.87711870,0.5100,7158.20,1,1457,orb,9,1,-1
382,2258.00,32.35102210,119.80959266,32.29037682,119.87711870,32.29037682,119.87711870,0.4867,9269.69,1,1532,orb,8,1,-1
383,2262.00,32.29037682,119.87711870,32.29037682,119.87711870,32.29037682,119.87711870,0.3000,0.00,0,-1,orb,0,1,-1
384,2308.00,32.29969253,119.80592457,32.29037682,119.87711870,32.29037682,119.87711870,0.4867,6777.10,1,225,orb,8,1,-1
385,2315.00,32.29359456,119.85940613,32.29037682,119.87711870,32.29037682,119.87711870,0.4167,1704.30,1,115,orb,5,1,-1
386,2322.00,32.35363411,119.82455125,32.29037682,119.87711870,32.29037682,119.87711870,0.4633,8604.68,1,1584,orb,7,1,-1
387,2330.00,32.33438043,119.80611501,32.29037682,119.87711870,32.29037682,119.87711870,0.4633,8283.06,1,1125,orb,7,1,-1
388,2337.00,32.35153709,119.81449228,32.29037682,119.87711870,32.29037682,119.87711870,0.5100,9003.41,1,1534,orb,9,1,-1
389,2344.00,32.30081324,119.88576259,32.29037682,119.87711870,32.29037682,119.87711870,0.5100,1418.07,1,308,orb,9,1,1
390,2352.00,32.30122093,119.88541399,32.29037682,119.87711870,32.29037682,119.87711870,0.5800,1437.42,1,307,orb,12,1,1
391,2360.00,32.30176810,119.88471570,32.29037682,119.87711870,32.29037682,119.87711870,0.6500,1455.59,1,307,orb,15,1,1
392,2368.00,32.30288881,119.85212653,32.29037682,119.87711870,32.29037682,119.87711870,0.4633,2732.64,1,337,orb,7,1,-1
393,2377.00,32.29034464,119.81145210,32.29037682,119.87711870,32.29034464,119.81145210,0.4633,6177.31,1,3,orb,7,1,-1
394,2384.00,32.29745603,119.85663257,32.29034464,119.81145210,32.29034464,119.81145210,0.4400,4323.26,1,204,orb,6,1,-1
395,2392.00,32.32293060,119.84470147,32.29034464,119.81145210,32.29034464,119.81145210,0.4400,4789.74,1,828,orb,6,1,-1
396,2400.00,32.30104927,119.81151558,32.29034464,119.81145210,32.29034464,119.81145210,0.4400,1191.65,1,273,orb,6,1,-1
397,2407.00,32.30268496,119.88305940,32.29034464,119.81145210,32.29034464,119.81145210,0.4167,6874.80,1,351,orb,5,1,-1
398,2414.00,32.34732157,119.84809025,32.29034464,119.81145210,32.29034464,119.81145210,0.4633,7218.61,1,1460,orb,7,1,-1
399,2421.00,32.32657749,119.86705973,32.29034464,119.81145210,32.29034464,119.81145210,0.4400,6605.49,1,929,orb,6,1,-1
400,2429.00,32.29169065,119.89936958,32.29034464,119.81145210,32.29034464,119.81145210,0.4633,8271.82,1,89,orb,7,1,-1
401,2437.00,32.29047338,119.81165524,32.29034464,119.81145210,32.29047337,119.81165521,0.4400,23.89,0,3,orb,6,1,-1
402,2445.00,32.30723798,119.87612259,32.29048145,119.81166796,32.29048145,119.81166796,0.4633,6343.74,1,483,orb,7,1,1
403,2453.00,32.29036610,119.81154098,32.29048953,119.81168072,32.29036861,119.81154382,0.4167,19.02,0,3,orb,5,1,-1
404,2461.00,32.31337886,119.86742792,32.29031557,119.81148738,32.29031557,119.81148738,0.4400,5855.26,1,614,orb,6,1,-1
405,2469.00,32.32707102,119.84093180,32.29026253,119.81143094,32.29026253,119.81143094,0.4867,4948.86,1,916,orb,8,1,-1
406,2478.00,32.29026253,119.81143094,32.29020287,119.81136744,32.29026061,119.81142889,0.3000,8.93,0,-1,orb,0,1,-1
407,2486.00,32.31364708,119.85057180,32.29022826,119.81139446,32.29022826,119.81139446,0.4167,4514.29,1,606,orb,5,1,-1
408,2494.00,32.34825498,119.83413465,32.29019590,119.81136003,32.29019590,119.81136003,0.4400,6808.97,1,1453,orb,6,1,-1
409,2501.00,32.32326320,119.89967429,32.29016759,119.81132990,32.29016759,119.81132990,0.4633,9090.65,1,854,orb,7,1,-1
410,2509.00,32.29033391,119.81151558,32.29013524,119.81129547,32.29033159,119.81151302,0.5567,30.30,0,3,orb,11,1,50
411,2517.00,32.32442682,119.88458874,32.29035950,119.81154535,32.29035950,119.81154535,0.4400,7848.32,1,892,orb,6,1,-1
412,2525.00,32.29020516,119.83462292,32.29038741,119.81157768,32.29038741,119.81157768,0.4400,2167.98,1,14,orb,6,1,-1
413,2533.00,32.29030172,119.83445206,32.29041531,119.81161002,32.29041531,119.81161002,0.4400,2148.81,1,13,orb,6,1,-1
