Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
208,1257.00,32.29471036,119.81456846,32.31259075,119.84319063,32.31259075,119.84319063,0.4167,3348.36,1,94,orb,5,1,-1
209,1265.00,32.29021589,119.85498897,32.31259075,119.84319063,32.31259075,119.84319063,0.3933,2726.86,1,23,orb,4,1,-1
210,1272.00,32.33852085,119.80591187,32.31259075,119.84319063,32.31259075,119.84319063,0.3933,4542.03,1,1215,orb,4,1,-1
211,1280.00,32.33189226,119.82663922,32.31259075,119.84319063,32.31259075,119.84319063,0.5333,2653.48,1,1045,orb,10,1,-1
212,1287.00,32.29253823,119.86857057,32.31259075,119.84319063,32.31259075,119.84319063,0.4167,3268.51,1,74,orb,5,1,-1
213,1295.00,32.30466397,119.87821057,32.31259075,119.84319063,32.31259075,119.84319063,0.4633,3410.48,1,394,orb,7,1,-1
214,1302.00,32.29432412,119.86971903,32.31259075,119.84319063,32.29432412,119.86971903,0.4633,3219.10,1,120,orb,7,1,-1
215,1310.00,32.31037570,119.85365007,32.29432412,119.86971903,32.29432412,119.86971903,0.4400,2340.49,1,517,orb,6,1,-1
216,1317.00,32.31522913,119.88299592,32.29432412,119.86971903,32.29432412,119.86971903,0.4400,2641.12,1,666,orb,6,1,-1
217,1325.00,32.30751693,119.84266428,32.29432412,119.86971903,32.29432412,119.86971903,0.5100,2938.40,1,467,orb,9,1,-1
218,1332.00,32.31643567,119.84134389,32.29432412,119.86971903,32.29432412,119.86971903,0.5800,3630.95,1,692,orb,12,1,-1
219,1340.00,32.29934921,119.84833148,32.29432412,119.86971903,32.29432412,119.86971903,0.4167,2088.26,1,245,orb,5,1,-1
220,1348.00,32.31707940,119.84083604,32.29432412,119.86971903,32.29432412,119.86971903,0.4400,3714.70,1,692,orb,6,1,-1
221,1355.00,32.29651189,119.88203102,32.29432412,119.86971903,32.29432412,119.86971903,0.4867,1183.53,1,216,orb,8,1,-1
222,1363.00,32.29794955,119.87608451,32.29432412,119.86971903,32.29432412,119.86971903,0.4167,722.11,1,213,orb,5,1,-1
223,1370.00,32.30560229,119.83948445,32.29432412,119.86971903,32.29432412,119.86971903,0.4867,3108.96,1,421,orb,8,1,-1
224,1377.00,32.30751693,119.84209296,32.29432412,119.86971903,32.30751693,119.84209296,0.6733,2985.07,1,467,orb,16,1,-1
225,1385.00,32.30874001,119.81805881,32.30751693,119.84209296,32.30751693,119.84209296,0.5100,2265.01,1,456,orb,9,1,48
226,1392.00,32.32716176,119.89311837,32.30751693,119.84209296,32.30751693,119.84209296,0.5333,5274.69,1,986,orb,10,1,-1
227,1400.00,32.30141405,119.82418306,32.30751693,119.84209296,32.30751693,119.84209296,0.4867,1816.61,1,279,orb,8,1,-1
228,1408.00,32.29368039,119.85081303,32.30751693,119.84209296,32.30751693,119.84209296,0.4400,1745.10,1,111,orb,6,1,-1
229,1416.00,32.29968180,119.82242519,32.30751693,119.84209296,32.30751693,119.84209296,0.4400,2045.44,1,233,orb,6,1,-1
230,1423.00,32.29067723,119.86348051,32.30751693,119.84209296,32.30751693,119.84209296,0.4633,2749.91,1,27,orb,7,1,-1
231,1431.00,32.32539241,119.82169570,32.30751693,119.84209296,32.30751693,119.84209296,0.4633,2764.31,1,862,orb,7,1,-1
232,1438.00,32.29318687,119.88779978,32.30751693,119.84209296,32.30751693,119.84209296,0.5333,4586.06,1,129,orb,10,1,-1
233,1446.00,32.30049137,119.88323714,32.30751693,119.84209296,32.30751693,119.84209296,0.4633,3948.69,1,306,orb,7,1,-1
234,1453.00,32.29439922,119.83318245,32.30751693,119.84209296,32.29439922,119.83318245,0.5100,1683.74,1,103,orb,9,1,-1
235,1461.00,32.29996075,119.82377679,32.29439922,119.83318245,32.29439922,119.83318245,0.3933,1079.89,1,234,orb,4,1,-1
236,1468.00,32.29439922,119.83318245,32.29439922,119.83318245,32.29439922,119.83318245,0.3000,0.00,0,-1,orb,0,1,-1
237,1476.00,32.29249531,119.80966884,32.29439922,119.83318245,32.29439922,119.83318245,0.5100,2222.07,1,47,orb,9,1,-1
238,1484.00,32.33323827,119.86956667,32.29439922,119.83318245,32.29439922,119.83318245,0.5100,5514.35,1,1110,orb,9,1,-1
239,1492.00,32.30753839,119.84210565,32.29439922,119.83318245,32.29439922,119.83318245,0.4167,1686.41,1,467,orb,5,1,-1
240,1500.00,32.29439922,119.83318245,32.29439922,119.83318245,32.29439922,119.83318245,0.3000,0.00,0,-1,orb,0,1,-1
241,1507.00,32.29439922,119.83318245,32.29439922,119.83318245,32.29439922,119.83318245,0.3000,0.00,0,-1,orb,0,1,-1
242,1515.00,32.29439922,119.83318245,32.29439922,119.83318245,32.29439922,119.83318245,0.3000,0.00,0,-1,orb,0,1,-1
243,1522.00,32.31881165,119.83290313,32.29439922,119.83318245,32.29439922,119.83318245,0.4167,2717.72,1,733,orb,5,1,-1
244,1530.00,32.31646785,119.84131850,32.29439922,119.83318245,32.29439922,119.83318245,0.5333,2573.14,1,692,orb,10,1,-1
245,1538.00,32.31680045,119.82059114,32.29439922,119.83318245,32.29439922,119.83318245,0.5567,2760.71,1,682,orb,11,1,-1
246,1545.00,32.29966034,119.85135896,32.29439922,119.83318245,32.29439922,119.83318245,0.4167,1807.40,1,246,orb,5,1,-1
247,1553.00,32.29032318,119.88884086,32.29439922,119.83318245,32.29439922,119.83318245,0.4400,5255.45,1,39,orb,6,1,-1
248,1560.00,32.31684336,119.86713591,32.29439922,119.83318245,32.29439922,119.83318245,0.4400,4055.15,1,704,orb,6,1,-1
249,1568.00,32.34686023,119.82839709,32.29439922,119.83318245,32.29439922,119.83318245,0.4167,5857.28,1,1451,orb,5,1,-1
250,1576.00,32.29287082,119.88123116,32.29439922,119.83318245,32.29439922,119.83318245,0.4167,4523.18,1,81,orb,5,1,-1
251,1583.00,32.32999908,119.89610776,32.29439922,119.83318245,32.29439922,119.83318245,0.4400,7123.54,1,1032,orb,6,1,-1
252,1591.00,32.30264204,119.84266428,32.29439922,119.83318245,32.30264204,119.84266428,0.4400,1279.68,1,332,orb,6,1,-1
253,1599.00,32.30264204,119.84266428,32.30264204,119.84266428,32.30264204,119.84266428,0.3000,0.00,0,-1,orb,0,1,-1
254,1606.00,32.30264204,119.84266428,32.30264204,119.84266428,32.30264204,119.84266428,0.3000,0.00,0,-1,orb,0,1,-1
255,1614.00,32.32582647,119.82614407,32.30264204,119.84266428,32.30264204,119.84266428,0.4400,3012.66,1,910,orb,6,1,-1
256,1621.00,32.29632459,119.85799687,32.30264204,119.84266428,32.30264204,119.84266428,0.4400,1604.66,1,160,orb,6,1,-1
257,1628.00,32.35419692,119.88318636,32.30264204,119.84266428,32.30264204,119.84266428,0.4167,6889.71,1,1656,orb,5,1,-1
258,1636.00,32.29449578,119.81367973,32.30264204,119.84266428,32.30264204,119.84266428,0.4400,2873.45,1,94,orb,6,1,-1
259,1643.00,32.29173357,119.83428701,32.30264204,119.84266428,32.30264204,119.84266428,0.5333,1447.63,1,58,orb,10,1,-1
260,1651.00,32.31240836,119.83330941,32.30264204,119.84266428,32.30264204,119.84266428,0.4867,1398.72,1,553,orb,8,1,-1
261,1658.00,32.31648931,119.84136928,32.30264204,119.84266428,32.30264204,119.84266428,0.5333,1546.28,1,692,orb,10,1,-1
262,1666.00,32.33116270,119.85441764,32.30264204,119.84266428,32.30264204,119.84266428,0.4400,3361.93,1,1058,orb,6,1,-1
263,1674.00,32.32613761,119.87956216,32.30264204,119.84266428,32.30264204,119.84266428,0.4633,4346.14,1,935,orb,7,1,-1
264,1682.00,32.30556519,119.83624802,32.30264204,119.84266428,32.30556519,119.83624802,0.4400,685.71,1,374,orb,6,1,-1
265,1689.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
266,1697.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
267,1704.00,32.35494794,119.85022901,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,5652.43,1,1641,orb,6,1,-1
268,1711.00,32.29450651,119.88996393,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,5200.89,1,130,orb,6,1,-1
269,1718.00,32.30898678,119.88145969,32.30556519,119.83624802,32.30556519,119.83624802,0.4867,4270.12,1,486,orb,8,1,-1
270,1726.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
271,1734.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
272,1742.00,32.29418465,119.81360355,32.30556519,119.83624802,32.30556519,119.83624802,0.4633,2478.44,1,94,orb,7,1,-1
273,1749.00,32.31783041,119.82354245,32.30556519,119.83624802,32.30556519,119.83624802,0.4867,1814.60,1,683,orb,8,1,-1
274,1757.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
275,1765.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
276,1772.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
277,1780.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
278,1787.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
279,1795.00,32.32896420,119.81301372,32.30556519,119.83624802,32.30556519,119.83624802,0.4167,3400.30,1,948,orb,5,1,-1
280,1803.00,32.33039604,119.84162320,32.30556519,119.83624802,32.30556519,119.83624802,0.4867,2810.04,1,1007,orb,8,1,-1
281,1810.00,32.35241103,119.87329825,32.30556519,119.83624802,32.30556519,119.83624802,0.4633,6272.37,1,1607,orb,7,1,-1
282,1818.00,32.28997986,119.86681851,32.30556519,119.83624802,32.30556519,119.83624802,0.4633,3358.61,1,29,orb,7,1,-1
283,1825.00,32.32259801,119.88053976,32.30556519,119.83624802,32.30556519,119.83624802,0.4867,4577.70,1,845,orb,8,1,31
284,1832.00,32.29427048,119.81328615,32.30556519,119.83624802,32.30556519,119.83624802,0.5100,2499.33,1,94,orb,9,1,-1
285,1840.00,32.33161331,119.86758027,32.30556519,119.83624802,32.30556519,119.83624802,0.4167,4134.68,1,1064,orb,5,1,-1
286,1847.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
287,1855.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
288,1901.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
289,1905.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.0000,0.00,0,-1,orb,0,0,-1
290,1908.00,32.35551657,119.81623746,32.30556519,119.83624802,32.30556519,119.83624802,0.4167,5870.57,1,1625,orb,5,1,-1
291,1912.00,32.31256929,119.84856001,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,1396.19,1,560,orb,6,1,-1
292,1916.00,32.32170752,119.86730096,32.30556519,119.83624802,32.30556519,119.83624802,0.5333,3429.63,1,839,orb,10,1,-1
293,1920.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
294,1924.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
295,1927.00,32.29437776,119.83333480,32.30556519,119.83624802,32.30556519,119.83624802,0.4867,1275.18,1,103,orb,8,1,2
296,1931.00,32.33286276,119.83255453,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,3058.56,1,1092,orb,6,1,-1
297,1935.00,32.32881891,119.85231698,32.30556519,119.83624802,32.30556519,119.83624802,0.4167,2997.64,1,1012,orb,5,1,-1
298,1939.00,32.29867329,119.80946570,32.30556519,119.83624802,32.30556519,119.83624802,0.4867,2633.66,1,227,orb,8,1,-1
299,1943.00,32.30843961,119.81873170,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,1678.55,1,456,orb,6,1,-1
300,1947.00,32.29029099,119.89667220,32.30556519,119.83624802,32.30556519,119.83624802,0.3933,5933.01,1,43,orb,4,1,-1
301,1951.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
302,1954.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
303,1958.00,32.34268272,119.82441159,32.30556519,119.83624802,32.30556519,119.83624802,0.4633,4279.32,1,1314,orb,7,1,-1
304,1962.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.0000,0.00,0,-1,orb,0,0,-1
305,1966.00,32.30556519,119.83624802,32.30556519,119.83624802,32.30556519,119.83624802,0.3000,0.00,0,-1,orb,0,1,-1
306,1970.00,32.34228575,119.82420846,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,4241.73,1,1314,orb,6,1,-1
307,1974.00,32.29039828,119.86460357,32.30556519,119.83624802,32.30556519,119.83624802,0.4400,3156.87,1,28,orb,6,1,-1
308,1977.00,32.31625910,119.83576557,32.30556519,119.83624802,32.31571717,119.83579001,0.7433,1191.31,0,644,orb,19,1,-1
309,1981.00,32.33247652,119.85816880,32.31908705,119.83563798,32.31908705,119.83563798,0.4400,2591.12,1,1104,orb,6,1,-1
310,1985.00,32.31204358,119.84670057,32.32245694,119.83548595,32.32245694,119.83548595,0.4167,1567.40,1,559,orb,5,1,-1
311,1988.00,32.31028987,119.85091460,32.32498435,119.83537193,32.32498435,119.83537193,0.4400,2193.99,1,516,orb,6,1,-1
312,1992.00,32.30485709,119.83953523,32.32835423,119.83521990,32.32835423,119.83521990,0.4633,2647.02,1,376,orb,7,1,-1
313,1996.00,32.34647981,119.85191070,32.33172412,119.83506787,32.33172412,119.83506787,0.5100,2282.22,1,1417,orb,9,1,-1
314,2000.00,32.30720088,119.83878616,32.33509400,119.83491584,32.33509400,119.83491584,0.4633,3126.33,1,421,orb,7,1,-1
315,2003.00,32.31609816,119.83019994,32.33762141,119.83480181,32.33762141,119.83480181,0.4867,2434.76,1,641,orb,8,1,-1
316,2007.00,32.29032318,119.88885356,32.34099130,119.83464978,32.34099130,119.83464978,0.3933,7603.52,1,39,orb,4,1,-1
317,2011.00,32.29036610,119.87113410,32.34436118,119.83449775,32.34436118,119.83449775,0.4400,6928.68,1,31,orb,6,1,-1
318,2015.00,32.29432412,119.81332424,32.34773106,119.83434572,32.29432412,119.81332424,0.4400,6265.51,1,94,orb,6,1,-1
319,2019.00,32.34267690,119.89834120,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,9640.25,1,1394,orb,6,1,-1
320,2022.00,32.29985346,119.80811410,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,786.82,1,226,orb,6,1,-1
321,2026.00,32.34091828,119.84777285,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,6115.97,1,1280,orb,6,1,-1
322,2030.00,32.34075735,119.80733964,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,5199.52,1,1261,orb,6,1,-1
323,2034.00,32.34059642,119.84419362,32.29432412,119.81332424,32.29432412,119.81332424,0.3933,5913.19,1,1278,orb,4,1,-1
324,2037.00,32.30670736,119.83987803,32.29432412,119.81332424,32.29432412,119.81332424,0.4867,2853.06,1,421,orb,8,1,-1
325,2041.00,32.30646059,119.83994151,32.29432412,119.81332424,32.29432412,119.81332424,0.4633,2845.14,1,421,orb,7,1,-1
326,2045.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.3000,0.00,0,-1,orb,0,1,-1
327,2049.00,32.31647858,119.84134389,32.29432412,119.81332424,32.29432412,119.81332424,0.4867,3609.70,1,692,orb,8,1,-1
328,2053.00,32.31046153,119.84411745,32.29432412,119.81332424,32.29432412,119.81332424,0.5100,3408.55,1,513,orb,9,1,-1
329,2057.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.0000,0.00,0,-1,orb,0,0,-1
330,2061.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.3000,0.00,0,-1,orb,0,1,-1
331,2064.00,32.30486200,119.83973837,32.29432412,119.81332424,32.29432412,119.81332424,0.4167,2747.79,1,421,orb,5,1,-1
332,2068.00,32.32542951,119.88305940,32.29432412,119.81332424,32.29432412,119.81332424,0.4167,7417.82,1,936,orb,5,1,-1
333,2072.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.3000,0.00,0,-1,orb,0,1,-1
334,2076.00,32.30561302,119.83942097,32.29432412,119.81332424,32.29432412,119.81332424,0.4167,2757.89,1,421,orb,5,1,-1
335,2079.00,32.29473181,119.81432723,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,104.70,1,94,orb,6,1,-1
336,2083.00,32.29019443,119.88289435,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,6560.64,1,36,orb,6,1,-1
337,2087.00,32.31916570,119.89568879,32.29432412,119.81332424,32.29432412,119.81332424,0.3933,8226.80,1,762,orb,4,1,-1
338,2091.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.3000,0.00,0,-1,orb,0,1,-1
339,2094.00,32.31255856,119.84869966,32.29432412,119.81332424,32.29432412,119.81332424,0.5567,3898.02,1,560,orb,11,1,-1
340,2098.00,32.32622344,119.81442880,32.29432412,119.81332424,32.29432412,119.81332424,0.5333,3552.55,1,904,orb,10,1,-1
341,2102.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.0000,0.00,0,-1,orb,0,0,-1
342,2106.00,32.29432412,119.81332424,32.29432412,119.81332424,32.29432412,119.81332424,0.3000,0.00,0,-1,orb,0,1,-1
343,2109.00,32.32478087,119.89335959,32.29432412,119.81332424,32.29432412,119.81332424,0.4867,8257.17,1,896,orb,8,1,-1
344,2113.00,32.31809863,119.86327737,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,5393.16,1,702,orb,6,1,-1
345,2117.00,32.29961743,119.81039252,32.29432412,119.81332424,32.29432412,119.81332424,0.5567,650.60,1,227,orb,11,1,-1
346,2121.00,32.30421336,119.80945301,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,1159.54,1,362,orb,6,1,-1
347,2125.00,32.29020516,119.86693277,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,5063.80,1,29,orb,6,1,-1
348,2128.00,32.30868637,119.85352311,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,4105.63,1,472,orb,6,1,-1
349,2132.00,32.30102781,119.80650859,32.29432412,119.81332424,32.29432412,119.81332424,0.4400,983.86,1,270,orb,6,1,-1
350,2136.00,32.30035190,119.81254397,32.29432412,119.81332424,32.29432412,119.81332424,0.4633,675.01,1,273,orb,7,1,-1
351,2139.00,32.31677899,119.82052766,32.29432412,119.81332424,32.29432412,119.81332424,0.4867,2589.90,1,682,orb,8,1,-1
352,2143.00,32.29853382,119.80960536,32.29432412,119.81332424,32.29853382,119.80960536,0.4633,584.80,1,227,orb,7,1,-1
353,2147.00,32.32320955,119.81478429,32.29853382,119.80960536,32.29853382,119.80960536,0.3933,2789.77,1,814,orb,4,1,-1
354,2151.00,32.29480692,119.89020515,32.29853382,119.80960536,32.29853382,119.80960536,0.4867,7593.43,1,130,orb,8,1,-1
355,2155.00,32.31462832,119.87039192,32.29853382,119.80960536,32.29853382,119.80960536,0.4867,5992.35,1,660,orb,8,1,1
356,2158.00,32.30016951,119.80619118,32.29853382,119.80960536,32.29853382,119.80960536,0.4400,369.20,1,270,orb,6,1,-1
357,2162.00,32.33678860,119.89672299,32.29853382,119.80960536,32.29853382,119.80960536,0.4400,9235.62,1,1213,orb,6,1,-1
358,2166.00,32.29158336,119.85920300,32.29853382,119.80960536,32.29853382,119.80960536,0.5100,4729.41,1,70,orb,9,1,-1
359,2170.00,32.30751693,119.84209296,32.29853382,119.80960536,32.29853382,119.80960536,0.5567,3215.58,1,467,orb,11,1,-1
360,2174.00,32.30170373,119.81436532,32.29853382,119.80960536,32.29853382,119.80960536,0.4400,570.11,1,274,orb,6,1,-1
361,2177.00,32.33788785,119.85182183,32.29853382,119.80960536,32.29853382,119.80960536,0.5100,5913.01,1,1237,orb,9,1,-1
362,2181.00,32.29955305,119.82248867,32.29853382,119.80960536,32.29955305,119.82248867,0.4633,1217.24,1,233,orb,7,1,-1
363,2185.00,32.31024696,119.85099077,32.29955305,119.82248867,32.29955305,119.82248867,0.5100,2933.61,1,516,orb,9,1,-1
364,2189.00,32.30753839,119.84210565,32.29955305,119.82248867,32.29955305,119.82248867,0.5333,2048.33,1,467,orb,10,1,-1
365,2193.00,32.30207924,119.86274413,32.29955305,119.82248867,32.29955305,119.82248867,0.4867,3797.29,1,297,orb,8,1,-1
366,2197.00,32.29254896,119.86268065,32.29955305,119.82248867,32.29955305,119.82248867,0.4167,3860.45,1,72,orb,5,1,-1
367,2200.00,32.30761349,119.86301075,32.29955305,119.82248867,32.29955305,119.82248867,0.4633,3916.13,1,477,orb,7,1,-1
368,2204.00,32.30490001,119.81043061,32.29955305,119.82248867,32.29955305,119.82248867,0.4400,1281.00,1,362,orb,6,1,-1
369,2208.00,32.32189573,119.81107122,32.29955305,119.82248867,32.29955305,119.82248867,0.4167,2709.18,1,768,orb,5,1,-1
370,2212.00,32.31647858,119.84134389,32.29955305,119.82248867,32.29955305,119.82248867,0.5333,2587.69,1,692,orb,10,1,-1
371,2215.00,32.31698284,119.84134389,32.29955305,119.82248867,32.29955305,119.82248867,0.5100,2628.84,1,692,orb,9,1,-1
372,2219.00,32.29283863,119.85847932,32.29955305,119.82248867,32.29283863,119.85847932,0.4167,3467.19,1,70,orb,5,1,-1
373,2223.00,32.29331561,119.80856428,32.29283863,119.85847932,32.29283863,119.85847932,0.4633,4695.85,1,92,orb,7,1,-1
374,2227.00,32.34075735,119.81422566,32.29283863,119.85847932,32.29283863,119.85847932,0.5333,6766.48,1,1264,orb,10,1,-1
375,2231.00,32.33242870,119.86855787,32.29283863,119.85847932,32.29283863,119.85847932,0.4633,4507.99,1,1064,orb,7,1,-1
376,2234.00,32.32090868,119.81263284,32.29283863,119.85847932,32.29283863,119.85847932,0.4633,5325.83,1,768,orb,7,1,-1
377,2238.00,32.31862926,119.82111168,32.29283863,119.85847932,32.29283863,119.85847932,0.4400,4538.65,1,727,orb,6,1,-1
378,2242.00,32.29457088,119.81479699,32.29283863,119.85847932,32.29283863,119.85847932,0.4633,4113.75,1,94,orb,7,1,-1
379,2246.00,32.31924080,119.89453345,32.29283863,119.85847932,32.29283863,119.85847932,0.4400,4487.92,1,762,orb,6,1,-1
380,2250.00,32.32539732,119.82164492,32.29283863,119.85847932,32.29283863,119.85847932,0.4633,5014.28,1,907,orb,7,1,-1
381,2254.00,32.31024696,119.85099077,32.29283863,119.85847932,32.29283863,119.85847932,0.5333,2061.96,1,516,orb,10,1,-1
382,2258.00,32.30163935,119.88634661,32.29283863,119.85847932,32.30163935,119.88634661,0.4633,2798.58,1,308,orb,7,1,-1
383,2262.00,32.35529126,119.85007665,32.30163935,119.88634661,32.30163935,119.88634661,0.4400,6878.41,1,1641,orb,6,1,-1
384,2308.00,32.31724033,119.85269786,32.30163935,119.88634661,32.30163935,119.88634661,0.4867,3610.49,1,697,orb,8,1,-1
385,2315.00,32.34647981,119.87789316,32.30163935,119.88634661,32.30163935,119.88634661,0.4400,5054.59,1,1429,orb,6,1,-1
386,2322.00,32.29346581,119.80935144,32.30163935,119.88634661,32.30163935,119.88634661,0.4400,7299.92,1,92,orb,6,1,-1
387,2330.00,32.29404517,119.85514132,32.30163935,119.88634661,32.30163935,119.88634661,0.4400,3054.81,1,113,orb,6,1,5
388,2337.00,32.30143551,119.85501436,32.30163935,119.88634661,32.30163935,119.88634661,0.4633,2947.54,1,293,orb,7,1,-1
389,2344.00,32.30473907,119.86681851,32.30163935,119.88634661,32.30163935,119.88634661,0.4867,1869.15,1,389,orb,8,1,-1
390,2352.00,32.30878293,119.83728221,32.30163935,119.88634661,32.30163935,119.88634661,0.4867,4683.53,1,465,orb,8,1,45
391,2360.00,32.32282331,119.89687534,32.30163935,119.88634661,32.30163935,119.88634661,0.5800,2557.75,1,853,orb,12,1,-1
392,2368.00,32.31647858,119.84133119,32.30163935,119.88634661,32.31647858,119.84133119,0.5333,4545.43,1,692,orb,10,1,-1
393,2377.00,32.34481194,119.89906488,32.31647858,119.84133119,32.31647858,119.84133119,0.5100,6280.48,1,1394,orb,9,1,-1
394,2384.00,32.29478546,119.81428914,32.31647858,119.84133119,32.31647858,119.84133119,0.4400,3507.55,1,94,orb,6,1,-1
395,2392.00,32.29890933,119.80965614,32.31647858,119.84133119,32.31647858,119.84133119,0.4867,3564.24,1,227,orb,8,1,-1
396,2400.00,32.30850398,119.83940827,32.31647858,119.84133119,32.31647858,119.84133119,0.4167,905.98,1,466,orb,5,1,-1
397,2407.00,32.31040789,119.87613529,32.31647858,119.84133119,32.31647858,119.84133119,0.3933,3343.07,1,528,orb,4,1,-1
398,2414.00,32.31057955,119.84432059,32.31647858,119.84133119,32.31647858,119.84133119,0.4867,714.36,1,513,orb,8,1,-1
399,2421.00,32.31647858,119.84133119,32.31647858,119.84133119,32.31647858,119.84133119,0.3000,0.00,0,-1,orb,0,1,-1
400,2429.00,32.30825722,119.84206757,32.31647858,119.84133119,32.31647858,119.84133119,0.4633,917.82,1,467,orb,7,1,-1
401,2437.00,32.33278766,119.83696481,32.31647858,119.84133119,32.31647858,119.84133119,0.4400,1861.41,1,1095,orb,6,1,-1
402,2445.00,32.31773385,119.82470360,32.31647858,119.84133119,32.31647858,119.84133119,0.4867,1570.40,1,684,orb,8,1,-1
403,2453.00,32.30492146,119.83968758,32.31647858,119.84133119,32.31647858,119.84133119,0.4167,1295.80,1,376,orb,5,1,-1
404,2461.00,32.33900364,119.80835533,32.31647858,119.84133119,32.31647858,119.84133119,0.3933,3988.77,1,1216,orb,4,1,-1
405,2469.00,32.31011821,119.87679549,32.31647858,119.84133119,32.31647858,119.84133119,0.4167,3410.46,1,528,orb,5,1,-1
406,2478.00,32.31343251,119.87122298,32.31647858,119.84133119,32.31647858,119.84133119,0.3933,2832.31,1,616,orb,4,1,-1
407,2486.00,32.30747401,119.84214374,32.31647858,119.84133119,32.31647858,119.84133119,0.4633,1005.30,1,467,orb,7,1,-1
408,2494.00,32.30744183,119.84204217,32.31647858,119.84133119,32.31647858,119.84133119,0.4167,1008.19,1,467,orb,5,1,-1
409,2501.00,32.30676100,119.84680213,32.31647858,119.84133119,32.30676100,119.84680213,0.5100,1197.95,1,424,orb,9,1,-1
410,2509.00,32.29174429,119.85880942,32.30676100,119.84680213,32.30676100,119.84680213,0.4867,2017.50,1,70,orb,8,1,-1
411,2517.00,32.32542460,119.82170840,32.30676100,119.84680213,32.30676100,119.84680213,0.4633,3144.67,1,862,orb,7,1,-1
412,2525.00,32.29434558,119.81334963,32.30676100,119.84680213,32.30676100,119.84680213,0.4633,3437.03,1,94,orb,7,1,-1
413,2533.00,32.29255968,119.86097356,32.30676100,119.84680213,32.30676100,119.84680213,0.4400,2067.95,1,71,orb,6,1,-1
