Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
209,939.00,29.71271493,115.97701700,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,3929.84,1,68,orb,6,1,4
210,943.00,29.75072301,115.98941938,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,940.06,1,347,orb,6,1,-1
211,947.00,29.76695699,115.98718960,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,2663.77,1,463,orb,7,1,-1
212,950.00,29.73672561,115.99095708,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,936.74,1,244,orb,7,1,-1
213,954.00,29.71790091,115.97056246,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,3789.20,1,104,orb,6,1,-1
214,957.00,29.72892745,115.97850527,29.74414819,115.99552266,29.74414819,115.99552266,0.4867,2361.47,1,186,orb,8,1,-1
215,961.00,29.74290338,115.99298913,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,281.38,1,297,orb,7,1,-1
216,964.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
217,968.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
218,971.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
219,975.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
220,979.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
221,982.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
222,986.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
223,989.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
224,992.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
225,996.00,29.70639766,115.98714016,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,4279.79,1,21,orb,6,1,-1
226,1000.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.0000,0.00,0,-1,orb,0,0,-1
227,1003.00,29.74832544,115.97122983,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,2393.73,1,325,orb,7,1,-1
228,1007.00,29.75036888,115.99062340,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,838.93,1,348,orb,7,1,-1
229,1010.00,29.70691728,115.98074741,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,4383.71,1,31,orb,6,1,-1
230,1014.00,29.72263164,115.98545416,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,2585.39,1,137,orb,6,1,-1
231,1017.00,29.72120441,115.99310036,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,2564.81,1,141,orb,7,1,2
232,1021.00,29.75032596,115.99066048,29.74414819,115.99552266,29.74414819,115.99552266,0.4867,832.96,1,348,orb,8,1,-1
233,1024.00,29.70768992,115.97643614,29.74414819,115.99552266,29.74414819,115.99552266,0.4167,4458.17,1,29,orb,5,1,-1
234,1028.00,29.71402412,115.97143279,29.74414819,115.99552266,29.74414819,115.99552266,0.4167,4082.56,1,66,orb,5,1,-1
235,1031.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
236,1035.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
237,1039.00,29.71328368,115.97388503,29.74414819,115.99552266,29.74414819,115.99552266,0.4167,4022.35,1,67,orb,5,1,-1
238,1042.00,29.72335516,115.99665253,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,2317.25,1,155,orb,6,1,-1
239,1046.00,29.75687478,115.99518184,29.74414819,115.99552266,29.74414819,115.99552266,0.3933,1417.11,1,389,orb,4,1,-1
240,1094.00,29.76489209,115.97066133,29.74414819,115.99552266,29.74414819,115.99552266,0.5100,3332.75,1,442,orb,9,1,-1
241,1099.00,29.73072408,115.99476165,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,1496.18,1,207,orb,6,1,-1
242,1104.00,29.74414819,115.99552266,29.74414819,115.99552266,29.74414819,115.99552266,0.3000,0.00,0,-1,orb,0,1,-1
243,1109.00,29.74454524,115.97982765,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,1517.71,1,290,orb,6,1,-1
244,1114.00,29.75356054,115.97045123,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,2640.20,1,351,orb,7,1,-1
245,1120.00,29.75240159,115.97560811,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,2132.95,1,354,orb,7,1,-1
246,1125.00,29.72501228,115.97475014,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,2927.33,1,158,orb,6,1,-1
247,1130.00,29.74799898,115.99080878,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,625.59,1,322,orb,6,1,-1
248,1135.00,29.72343028,115.99598516,29.74414819,115.99552266,29.74414819,115.99552266,0.4400,2306.75,1,155,orb,6,1,-1
249,1140.00,29.74443793,115.97985236,29.74414819,115.99552266,29.74414819,115.99552266,0.4867,1515.02,1,290,orb,8,1,-1
250,1145.00,29.71530565,115.97615189,29.74414819,115.99552266,29.74414819,115.99552266,0.4633,3716.81,1,81,orb,7,1,-1
251,1150.00,29.75034742,115.99046274,29.74414819,115.99552266,29.74414819,115.99552266,0.5100,845.84,1,348,orb,9,1,-1
252,1155.00,29.75034742,115.99046274,29.74414819,115.99552266,29.75034742,115.99046274,0.6733,845.84,1,348,orb,16,1,-1
253,1160.00,29.72701899,115.98730796,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,2614.76,1,163,orb,5,1,-1
254,1165.00,29.72004092,115.97080963,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,3871.78,1,117,orb,5,1,-1
255,1170.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
256,1175.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
257,1180.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
258,1185.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
259,1190.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
260,1195.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
261,1200.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
262,1205.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
263,1210.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
264,1215.00,29.70397863,115.97043887,29.75034742,115.99046274,29.75034742,115.99046274,0.3933,5512.72,1,0,orb,4,1,-1
265,1221.00,29.74273169,115.99305092,29.75034742,115.99046274,29.75034742,115.99046274,0.4633,883.92,1,297,orb,7,1,-1
266,1226.00,29.72266837,115.97410749,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,3463.12,1,145,orb,5,1,-1
267,1231.00,29.74733365,115.97040180,29.75034742,115.99046274,29.75034742,115.99046274,0.4400,1967.89,1,312,orb,6,1,-1
268,1237.00,29.73332553,115.99442796,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,1933.25,1,220,orb,5,1,3
269,1242.00,29.76083741,115.97571412,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,1842.81,1,418,orb,5,1,-1
270,1247.00,29.73709047,115.99413849,29.75034742,115.99046274,29.75034742,115.99046274,0.4633,1517.93,1,245,orb,7,1,-1
271,1252.00,29.71615794,115.98308843,29.75034742,115.99046274,29.75034742,115.99046274,0.4633,3872.15,1,97,orb,7,1,-1
272,1258.00,29.70401083,115.97063661,29.75034742,115.99046274,29.75034742,115.99046274,0.4633,5502.67,1,0,orb,7,1,-1
273,1263.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
274,1268.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
275,1273.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
276,1278.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
277,1283.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
278,1288.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
279,1293.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
280,1298.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
281,1303.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
282,1307.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
283,1312.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
284,1317.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
285,1322.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
286,1327.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
287,1332.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
288,1337.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
289,1342.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
290,1347.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
291,1353.00,29.71113293,115.97524449,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,4606.53,1,54,orb,5,1,-1
292,1358.00,29.72716303,115.97899961,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,2808.68,1,173,orb,5,1,-1
293,1364.00,29.75435918,115.97696757,29.75034742,115.99046274,29.75034742,115.99046274,0.4400,1378.76,1,367,orb,6,1,-1
294,1369.00,29.74427696,115.98003774,29.75034742,115.99046274,29.75034742,115.99046274,0.4633,1213.28,1,290,orb,7,1,-1
295,1373.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
296,1378.00,29.75034742,115.99046274,29.75034742,115.99046274,29.75034742,115.99046274,0.3000,0.00,0,-1,orb,0,1,-1
297,1383.00,29.72529129,115.97056246,29.75034742,115.99046274,29.75034742,115.99046274,0.4867,3388.21,1,156,orb,8,1,-1
298,1388.00,29.74276388,115.99265545,29.75034742,115.99046274,29.75034742,115.99046274,0.4867,870.40,1,297,orb,8,1,-1
299,1392.00,29.74444246,115.98119233,29.75034742,115.99046274,29.75034742,115.99046274,0.5333,1111.32,1,304,orb,10,1,-1
300,1398.00,29.70454738,115.97069840,29.75034742,115.99046274,29.75034742,115.99046274,0.4400,5444.63,1,0,orb,6,1,-1
301,1403.00,29.75106640,115.98380523,29.75034742,115.99046274,29.75034742,115.99046274,0.4633,648.47,1,344,orb,7,1,-1
302,1408.00,29.74297850,115.99317451,29.75034742,115.99046274,29.75034742,115.99046274,0.4400,861.17,1,297,orb,6,1,-1
303,1412.00,29.72502301,115.97481193,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,3199.37,1,158,orb,5,1,-1
304,1417.00,29.75538936,115.98281654,29.75034742,115.99046274,29.75034742,115.99046274,0.4400,928.04,1,370,orb,6,1,-1
305,1423.00,29.72567760,115.97036472,29.75034742,115.99046274,29.75034742,115.99046274,0.4167,3363.89,1,156,orb,5,1,-1
306,1428.00,29.72489424,115.97411985,29.75034742,115.99046274,29.72489424,115.97411985,0.4633,3244.05,1,158,orb,7,1,-1
307,1433.00,29.70514212,115.98735026,29.72489424,115.97411985,29.72489424,115.97411985,0.4167,2543.66,1,21,orb,5,1,-1
308,1438.00,29.74869030,115.98113053,29.72489424,115.97411985,29.72489424,115.97411985,0.4400,2734.28,1,330,orb,6,1,-1
309,1443.00,29.73929941,115.97038944,29.72489424,115.97411985,29.72489424,115.97411985,0.4633,1643.62,1,260,orb,7,1,-1
310,1447.00,29.74453451,115.97980293,29.72489424,115.97411985,29.72489424,115.97411985,0.4867,2254.31,1,290,orb,8,1,-1
311,1452.00,29.76089107,115.98944410,29.72489424,115.97411985,29.72489424,115.97411985,0.4400,4272.17,1,425,orb,6,1,-1
312,1457.00,29.77292634,115.98273002,29.72489424,115.97411985,29.72489424,115.97411985,0.4400,5411.32,1,500,orb,6,1,-1
313,1462.00,29.70394644,115.97045123,29.72489424,115.97411985,29.72489424,115.97411985,0.4400,2358.72,1,0,orb,6,1,7
314,1467.00,29.71307979,115.97530628,29.72489424,115.97411985,29.72489424,115.97411985,0.4400,1320.18,1,67,orb,6,1,-1
315,1472.00,29.70678851,115.98211209,29.72489424,115.97411985,29.72489424,115.97411985,0.4400,2158.51,1,32,orb,6,1,-1
316,1477.00,29.74710830,115.97899961,29.72489424,115.97411985,29.74710830,115.97899961,0.4167,2517.45,1,316,orb,5,1,-1
317,1482.00,29.74078483,115.97186534,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,985.42,1,274,orb,6,1,-1
318,1486.00,29.77024977,115.98477443,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,2635.89,1,488,orb,6,1,-1
319,1491.00,29.74710830,115.97899961,29.74710830,115.97899961,29.74710830,115.97899961,0.3000,0.00,0,-1,orb,0,1,-1
320,1496.00,29.73246704,115.98801763,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,1848.32,1,216,orb,6,1,-1
321,1501.00,29.71598624,115.98352098,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,3491.96,1,97,orb,6,1,-1
322,1552.00,29.71351976,115.98306371,29.74710830,115.97899961,29.74710830,115.97899961,0.3933,3759.66,1,71,orb,4,1,-1
323,1555.00,29.73461779,115.98718960,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,1600.01,1,229,orb,6,1,-1
324,1559.00,29.73184464,115.98822773,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,1919.05,1,216,orb,6,1,-1
325,1562.00,29.70403229,115.97248328,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,4836.41,1,1,orb,6,1,-1
326,1566.00,29.74710830,115.97899961,29.74710830,115.97899961,29.74710830,115.97899961,0.3000,0.00,0,-1,orb,0,1,-1
327,1569.00,29.71781506,115.97057482,29.74710830,115.97899961,29.74710830,115.97899961,0.4633,3361.07,1,104,orb,7,1,-1
328,1573.00,29.74287119,115.99295205,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,1428.74,1,297,orb,6,1,-1
329,1577.00,29.71101489,115.97275517,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,4063.00,1,53,orb,5,1,-1
330,1580.00,29.70977628,115.97647322,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,4162.97,1,42,orb,5,1,-1
331,1584.00,29.77150984,115.97326187,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,2772.42,1,495,orb,6,1,-1
332,1588.00,29.70943742,115.98935237,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,4311.27,1,60,orb,5,1,-1
333,1591.00,29.74710830,115.97899961,29.74710830,115.97899961,29.74710830,115.97899961,0.3000,0.00,0,-1,orb,0,1,-1
334,1595.00,29.74710830,115.97899961,29.74710830,115.97899961,29.74710830,115.97899961,0.0000,0.00,0,-1,orb,0,0,-1
335,1598.00,29.75022938,115.99084586,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,1196.60,1,348,orb,6,1,2
336,1602.00,29.72546298,115.97048831,29.74710830,115.97899961,29.74710830,115.97899961,0.4633,2546.13,1,156,orb,7,1,-1
337,1605.00,29.72298577,115.97590472,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,2701.93,1,133,orb,5,1,-1
338,1609.00,29.71089684,115.97047595,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,4114.39,1,52,orb,6,1,-1
339,1613.00,29.74244814,115.99227233,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,1383.85,1,284,orb,5,1,-1
340,1617.00,29.71224276,115.97599123,29.74710830,115.97899961,29.74710830,115.97899961,0.4400,3892.11,1,68,orb,6,1,10
341,1620.00,29.71741347,115.97581821,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,3319.90,1,94,orb,5,1,-1
342,1624.00,29.70388205,115.97796862,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,4812.98,1,3,orb,5,1,-1
343,1627.00,29.72383806,115.99339697,29.74710830,115.97899961,29.74710830,115.97899961,0.4167,2940.59,1,154,orb,5,1,6
344,1630.00,29.75034742,115.99045038,29.74710830,115.97899961,29.75034742,115.99045038,0.5100,1164.08,1,348,orb,9,1,-1
345,1633.00,29.70587183,115.97891310,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,5075.06,1,17,orb,6,1,-1
346,1637.00,29.74726927,115.97232261,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,1785.41,1,313,orb,6,1,-1
347,1640.00,29.70642985,115.98326145,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,4938.04,1,19,orb,6,1,-1
348,1644.00,29.74751608,115.97030293,29.75034742,115.99045038,29.75034742,115.99045038,0.3933,1972.78,1,312,orb,4,1,-1
349,1647.00,29.71528419,115.98597322,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,3927.16,1,85,orb,6,1,-1
350,1651.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.0000,0.00,0,-1,orb,0,0,-1
351,1654.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
352,1658.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
353,1661.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
354,1664.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
355,1668.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
356,1671.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
357,1674.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
358,1678.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
359,1681.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
360,1685.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
361,1689.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
362,1692.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
363,1696.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
364,1699.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
365,1703.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
366,1706.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
367,1709.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
368,1713.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
369,1716.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
370,1720.00,29.77273318,115.97402098,29.75034742,115.99045038,29.75034742,115.99045038,0.3933,2954.98,1,496,orb,4,1,-1
371,1723.00,29.74453451,115.97982765,29.75034742,115.99045038,29.75034742,115.99045038,0.4633,1213.68,1,290,orb,7,1,-1
372,1726.00,29.71851258,115.97807271,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,3740.36,1,108,orb,6,1,-1
373,1730.00,29.75862848,115.97092086,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,2100.77,1,390,orb,6,1,-1
374,1733.00,29.77255075,115.99223003,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,2477.65,1,504,orb,6,1,-1
375,1737.00,29.75284156,115.97062425,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,1936.39,1,351,orb,6,1,-1
376,1740.00,29.72476093,115.99489759,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,2880.54,1,155,orb,6,1,2
377,1743.00,29.71554627,115.97736827,29.75034742,115.99045038,29.75034742,115.99045038,0.4167,4075.21,1,95,orb,5,1,-1
378,1747.00,29.70803331,115.98570133,29.75034742,115.99045038,29.75034742,115.99045038,0.3933,4732.72,1,33,orb,4,1,-1
379,1750.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
380,1754.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
381,1757.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
382,1761.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
383,1765.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
384,1768.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
385,1772.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
386,1775.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
387,1779.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.0000,0.00,0,-1,orb,0,0,-1
388,1782.00,29.75034742,115.99045038,29.75034742,115.99045038,29.75034742,115.99045038,0.3000,0.00,0,-1,orb,0,1,-1
389,1786.00,29.70702006,115.97079727,29.75034742,115.99045038,29.75034742,115.99045038,0.3933,5183.82,1,13,orb,4,1,-1
390,1789.00,29.74213694,115.97808507,29.75034742,115.99045038,29.75034742,115.99045038,0.4633,1504.64,1,277,orb,7,1,-1
391,1793.00,29.70434349,115.97733833,29.75034742,115.99045038,29.75034742,115.99045038,0.4167,5275.66,1,3,orb,5,1,2
392,1797.00,29.71485495,115.97684398,29.75034742,115.99045038,29.75034742,115.99045038,0.4167,4164.17,1,81,orb,5,1,-1
393,1800.00,29.75284156,115.97071076,29.75034742,115.99045038,29.75034742,115.99045038,0.5100,1928.11,1,351,orb,9,1,7
394,1803.00,29.70595768,115.98188441,29.75034742,115.99045038,29.75034742,115.99045038,0.4400,5010.35,1,18,orb,6,1,-1
395,1807.00,29.71848038,115.97089614,29.75034742,115.99045038,29.75034742,115.99045038,0.4633,4019.55,1,104,orb,7,1,11
396,1810.00,29.72973228,115.99152558,29.75034742,115.99045038,29.75034742,115.99045038,0.4633,2297.23,1,192,orb,7,1,-1
397,1813.00,29.74449158,115.97980293,29.75034742,115.99045038,29.75034742,115.99045038,0.5333,1218.25,1,290,orb,10,1,-1
398,1817.00,29.72062040,115.97064897,29.75034742,115.99045038,29.72062040,115.97064897,0.4867,3822.86,1,117,orb,8,1,-1
399,1820.00,29.73821104,115.99234126,29.72062040,115.97064897,29.72062040,115.97064897,0.4400,2868.96,1,257,orb,6,1,-1
400,1824.00,29.70352793,115.97696757,29.72062040,115.97064897,29.72062040,115.97064897,0.4167,1998.35,1,3,orb,5,1,-1
401,1827.00,29.71835161,115.97813451,29.72062040,115.97064897,29.72062040,115.97064897,0.4167,766.36,1,108,orb,5,1,-1
402,1873.00,29.75034742,115.99046274,29.72062040,115.97064897,29.72062040,115.97064897,0.5100,3823.46,1,348,orb,9,1,-1
403,1878.00,29.74454524,115.97979057,29.72062040,115.97064897,29.72062040,115.97064897,0.5333,2806.07,1,290,orb,10,1,-1
404,1883.00,29.71782579,115.97057482,29.72062040,115.97064897,29.72062040,115.97064897,0.4867,311.18,1,104,orb,8,1,-1
405,1889.00,29.71418962,115.97074784,29.72062040,115.97064897,29.72062040,115.97064897,0.4400,715.94,1,78,orb,6,1,-1
406,1894.00,29.75031523,115.99075934,29.72062040,115.97064897,29.72062040,115.97064897,0.5100,3834.81,1,348,orb,9,1,9
407,1899.00,29.70668120,115.98399061,29.72062040,115.97064897,29.72062040,115.97064897,0.4167,2017.64,1,32,orb,5,1,-1
408,1904.00,29.77016392,115.97268102,29.72062040,115.97064897,29.77016392,115.97268102,0.4867,5518.68,1,482,orb,8,1,-1
409,1910.00,29.75118444,115.97113096,29.77016392,115.97268102,29.77016392,115.97268102,0.4400,2118.10,1,338,orb,6,1,-1
410,1915.00,29.77255075,115.98005010,29.77016392,115.97268102,29.77016392,115.97268102,0.4167,760.23,1,498,orb,5,1,-1
411,1920.00,29.77269025,115.97242148,29.77016392,115.97268102,29.77016392,115.97268102,0.5100,282.35,1,495,orb,9,1,-1
412,1925.00,29.75977050,115.97891310,29.77016392,115.97268102,29.77016392,115.97268102,0.5567,1304.42,1,407,orb,11,1,-1
413,1931.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
414,1935.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
415,1940.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
